Correct Response,Size (deg),Eccentricity (deg),Reaction Time (ms),Target,CPU Uptime,UTC time
420.69,8,0,10000,1,91165890,1677800327.2042408
420.69,8,0,10000,2,91178937,1677800340.248238
420.69,8,0,10000,3,91191859,1677800353.1772923
1,4,15,618.237300001434,3,91258484,1677800419.7878659
1,2,-15,741.4568000062136,2,91262781,1677800424.098363
0,4,30,669.2270000025164,2,91267406,1677800428.720742
1,8,15,524.6880999879213,1,91272125,1677800433.4407465
0,8,15,636.0246000080369,2,91276937,1677800438.241871
1,4,-15,517.4666999923065,2,91281015,1677800442.3207614
1,4,-15,526.1847999903839,2,91285703,1677800447.0193644
1,4,-15,780.0049000037834,2,91289859,1677800451.1679864
1,2,-30,762.2546000024304,2,91294218,1677800455.526987
0,2,0,640.356500004069,3,91299031,1677800460.3354518
1,4,15,585.4863999960944,2,91303484,1677800464.790451
1,4,-30,687.010899997782,2,91307703,1677800469.0097756
1,8,15,658.5713000062387,3,91312718,1677800474.0367098
1,4,-30,831.573999992921,3,91317312,1677800478.627757
1,4,15,652.7704000003869,3,91322546,1677800483.8560205
1,8,0,539.7778000009712,2,91327468,1677800488.7758033
1,4,0,590.078500008909,3,91331781,1677800493.0918024
1,2,0,649.186699997168,1,91336656,1677800497.9628012
1,4,0,537.6176999965683,3,91340984,1677800502.2973428
1,8,-15,684.1340000068303,2,91345421,1677800506.7253964
1,8,-15,501.16129999188706,2,91349703,1677800511.0061555
1,4,0,525.1010000032838,2,91353953,1677800515.2662494
1,2,0,517.488200010499,2,91358937,1677800520.2412105
0,2,-30,817.3478999928338,1,91363687,1677800524.9911947
1,8,0,592.3819999992847,3,91368640,1677800529.9461942
1,2,15,820.006099991966,2,91373703,1677800535.0141945
0,2,-30,793.6286000007531,3,91378812,1677800540.1201952
1,2,0,553.5230000063311,2,91383109,1677800544.4169552
1,8,15,630.5355000044219,1,91388125,1677800549.4391456
1,8,-30,880.94300000777,3,91392500,1677800553.8031309
1,4,30,785.4890999991912,2,91397609,1677800558.9241307
1,2,30,908.5752000068314,2,91402343,1677800563.6481304
1,2,-15,776.577099994407,2,91406671,1677800567.9871306
1,4,30,737.9561999954749,1,91411281,1677800572.59014
1,2,-15,730.7337999922456,2,91416109,1677800577.4141316
420.69,8,0,5000.0,4,91454359,1677800615.6760676
420.69,8,0,5000.0,5,91463109,1677800624.4160256
420.69,8,0,5000.0,6,91471203,1677800632.515977
1,2,0,597.6465000098106,5,91530234,1677800691.5437667
1,8,15,554.8921999983722,6,91534406,1677800695.7137809
0,4,15,766.9808999893721,4,91538546,1677800699.8616924
1,8,-30,725.7517999936827,4,91543000,1677800704.311005
1,4,-30,719.4978000010597,4,91548218,1677800709.5241265
1,4,-30,756.2554999862332,6,91553109,1677800714.4241457
1,2,-15,662.1125000059837,5,91557734,1677800719.0411267
1,8,-30,608.0812999975169,5,91562343,1677800723.6521332
1,8,30,719.6336000019219,4,91566437,1677800727.7441263
1,8,-15,614.689500009641,5,91570640,1677800731.9461267
1,2,15,672.1095999932149,5,91575328,1677800736.637355
1,4,-15,563.4343000096269,5,91580140,1677800741.4473133
1,2,30,856.2353999990737,6,91585187,1677800746.4903116
1,2,30,814.0977999977767,6,91590328,1677800751.6453218
0,2,-30,838.6486999919871,5,91595156,1677800756.4680283
1,8,30,680.4307999958983,5,91600390,1677800761.70581
1,4,0,511.6679000024451,5,91604843,1677800766.1508083
1,8,0,554.2130000070902,4,91609484,1677800770.7928612
1,4,30,956.6769000052009,6,91614171,1677800775.4858086
1,8,30,656.1046000100905,5,91619562,1677800780.8698082
1,4,15,656.4907000105595,4,91624343,1677800785.6588073
1,8,-30,948.7266999898711,6,91628953,1677800790.2678082
1,8,0,588.0989000110421,6,91633734,1677800795.0508103
1,8,-15,524.2704999949783,5,91638109,1677800799.4158075
1,2,15,731.9083999868017,4,91642671,1677800803.9768095
1,8,30,784.3878999960143,4,91647546,1677800808.8510175
1,2,15,580.4552000012482,4,91651875,1677800813.191016
0,4,30,706.8394999918528,6,91655906,1677800817.2175465
1,2,30,634.7560000107624,4,91660375,1677800821.6865468
1,4,30,666.3587000042899,5,91665250,1677800826.5595453
0,2,-30,846.5394000053639,5,91670375,1677800831.6775477
1,2,-30,806.9939000091981,5,91674765,1677800836.0805464
1,2,-30,790.5456999982707,5,91679171,1677800840.4797952
1,2,-30,776.2931000001263,6,91684343,1677800845.655628
