CorrectResponse,Size_deg_,Eccentricity_deg_,ReactionTime_ms_,Target,CPUUptime,UTCTime
420.69,8,0,10000,1,87454828,1677194693.13319
420.69,8,0,10000,2,87468250,1677194706.55919
420.69,8,0,10000,3,87481609,1677194719.92519
1,2,0,524.969999995315,1,87548484,1677194786.79853
0,4,0,427.578100000042,3,87561515,1677194799.83166
1,2,0,573.598700004746,3,87570718,1677194809.02103
1,4,0,466.716299994383,1,87579484,1677194817.79915
1,4,0,550.822499990696,2,87623281,1677194861.58918
1,2,0,490.208899991936,1,87667921,1677194906.22882
0,8,0,468.38829999289,3,87672765,1677194911.06982
1,8,0,479.449900009437,1,87676921,1677194915.23482
420.69,8,0,5000,4,87745312,1677194983.62182
420.69,8,0,5000,5,87754656,1677194992.97082
420.69,8,0,5000,6,87762500,1677195000.80292
1,8,0,435.484400001238,5,87841000,1677195079.31517
1,8,0,435.175899995025,6,87854968,1677195093.28073
1,4,0,527.017000011634,5,87886531,1677195124.83553
1,4,0,460.24079998862,4,87891250,1677195129.56553
1,8,0,539.557499996969,5,87922750,1677195161.06588
1,2,0,423.326000000467,4,87926812,1677195165.12888
