CorrectResponse,Size_deg_,Eccentricity_deg_,ReactionTime_ms_,Target,CPUUptime,UTCTime
1,8,-30,567.642300037201,1,507667312,1677105770.32631
1,2,-30,503.405899970327,2,507679890,1677105782.91001
1,4,-30,604.118300016504,3,507702656,1677105805.67685
1,2,-30,450.38489997061,2,507711640,1677105814.65448
1,8,-30,422.384100031573,1,507715546,1677105818.5657
1,2,-30,510.46389998775,1,507740812,1677105843.83361
1,8,-30,413.805699962191,3,507745656,1677105848.66461
1,2,-30,475.615800005849,1,507759171,1677105862.18263
1,4,-30,967.480700052343,5,507942500,1677106045.5177
1,4,-30,449.102599985432,6,507969171,1677106072.18534
1,8,-30,405.354200044181,4,507973468,1677106076.47775
1,4,-30,513.325800010003,5,507977609,1677106080.61984
