CorrectResponse,Size_deg_,Eccentricity_deg_,ReactionTime_ms_,Target,CPUUptime,UTCTime
1,4,-30,508.230599993491,1,80695078,1677187933.38096
0,4,-30,977.311100007151,2,80765500,1677188003.80474
1,8,-30,478.310100003378,1,80784328,1677188022.63462
1,2,-30,1010.15309999313,3,80802046,1677188040.36276
0,8,-30,727.952199999359,5,80945968,1677188184.28383
1,8,-30,809.843000006746,4,80963843,1677188202.15772
1,4,-30,970.44430000498,6,80968312,1677188206.62072
1,8,-30,551.244400001829,4,81000296,1677188238.6068
1,2,-30,969.192300003138,6,81004500,1677188242.81037
1,8,-30,533.32759999868,4,81009718,1677188248.03236
0,4,-30,-109,5,81028000,1677188266.31464
1,4,-30,1039.34749999864,5,81042546,1677188280.85864
1,2,-30,814.314799991203,6,81047296,1677188285.61364
1,4,-30,635.66090000351,4,81056765,1677188295.07247
0,2,-30,-109,4,81074796,1677188313.10769
1,2,-30,1058.56640000676,5,81079703,1677188318.01241
