sep=;
CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1683584691409;(-0.013559, 1.310955, -0.240589);(0.000000, 0.000000, 0.000000, 1.000000);(0.028052, 0.038975, 0.998846);0.09757694;0;1.6;2.2;(0.028052, 0.038975, 0.998846);(-0.510604, 0.136341, 0.848937);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691414;(-0.013518, 1.310815, -0.240530);(0.000000, 0.000000, 0.000000, 1.000000);(0.027685, 0.039040, 0.998854);0.09767002;0;1.6;2.2;(0.027686, 0.039040, 0.998854);(-0.511076, 0.134588, 0.848933);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691419;(-0.013518, 1.310815, -0.240530);(0.000000, 0.000000, 0.000000, 1.000000);(0.027266, 0.039075, 0.998864);0.09744105;0;1.6;2.2;(0.027267, 0.039074, 0.998864);(-0.512172, 0.135376, 0.848147);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691424;(-0.013518, 1.310815, -0.240530);(0.000000, 0.000000, 0.000000, 1.000000);(0.026724, 0.039092, 0.998878);0.09753663;0;1.5;2.2;(0.026724, 0.039092, 0.998878);(-0.512466, 0.134409, 0.848123);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691429;(-0.013518, 1.310815, -0.240530);(0.000000, 0.000000, 0.000000, 1.000000);(0.026199, 0.039103, 0.998892);0.09761061;0;1.5;2.2;(0.026200, 0.039102, 0.998892);(-0.512793, 0.133582, 0.848056);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691434;(-0.013478, 1.310772, -0.240479);(0.000000, 0.000000, 0.000000, 1.000000);(0.025677, 0.039135, 0.998904);0.09773351;0;1.5;2.2;(0.025677, 0.039135, 0.998904);(-0.513097, 0.132175, 0.848093);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691439;(-0.013478, 1.310772, -0.240479);(0.000000, 0.000000, 0.000000, 1.000000);(0.025034, 0.039172, 0.998919);0.09794879;0;1.4;2.2;(0.025035, 0.039171, 0.998919);(-0.513191, 0.130374, 0.848314);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691444;(-0.013478, 1.310772, -0.240479);(0.000000, 0.000000, 0.000000, 1.000000);(0.024404, 0.039220, 0.998933);0.09813561;0;1.4;2.2;(0.024404, 0.039219, 0.998933);(-0.513256, 0.129025, 0.848481);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691449;(-0.013430, 1.310726, -0.240449);(0.000000, 0.000000, 0.000000, 1.000000);(0.023793, 0.039270, 0.998945);0.09823403;0;1.4;2.3;(0.023793, 0.039269, 0.998945);(-0.514010, 0.126728, 0.848371);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691454;(-0.013430, 1.310726, -0.240449);(0.000000, 0.000000, 0.000000, 1.000000);(0.023207, 0.039311, 0.998958);0.09822399;0;1.3;2.3;(0.023207, 0.039310, 0.998958);(-0.515036, 0.125007, 0.848004);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691459;(-0.013430, 1.310726, -0.240449);(0.000000, 0.000000, 0.000000, 1.000000);(0.024384, 0.039272, 0.998931);0.09784587;0;1.4;2.3;(0.024385, 0.039272, 0.998931);(-0.516318, 0.123622, 0.847428);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691464;(-0.013430, 1.310726, -0.240449);(0.000000, 0.000000, 0.000000, 1.000000);(0.023862, 0.039295, 0.998943);0.09770902;0;1.4;2.3;(0.023863, 0.039295, 0.998943);(-0.517672, 0.122480, 0.846767);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691469;(-0.013487, 1.310653, -0.240405);(0.000000, 0.000000, 0.000000, 1.000000);(0.023418, 0.039329, 0.998952);0.09751316;0;1.3;2.3;(0.023418, 0.039329, 0.998952);(-0.519170, 0.121563, 0.845982);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691474;(-0.013487, 1.310653, -0.240405);(0.000000, 0.000000, 0.000000, 1.000000);(0.022976, 0.039364, 0.998961);0.09744351;0;1.3;2.3;(0.022976, 0.039363, 0.998961);(-0.519538, 0.122489, 0.845622);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691479;(-0.013487, 1.310653, -0.240405);(0.000000, 0.000000, 0.000000, 1.000000);(0.022565, 0.039402, 0.998969);0.09722913;0;1.3;2.3;(0.022565, 0.039402, 0.998969);(-0.520481, 0.123624, 0.844877);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691484;(-0.013487, 1.310653, -0.240405);(0.000000, 0.000000, 0.000000, 1.000000);(0.022161, 0.039434, 0.998976);0.09736648;0.2409308;1.3;2.3;(0.022162, 0.039434, 0.998976);(-0.520139, 0.123665, 0.845081);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691489;(-0.013502, 1.310725, -0.240359);(0.000000, 0.000000, 0.000000, 1.000000);(0.021761, 0.039462, 0.998984);0.09750538;0.2496568;1.2;2.3;(0.021761, 0.039462, 0.998984);(-0.519851, 0.123498, 0.845283);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691494;(-0.013502, 1.310725, -0.240359);(0.000000, 0.000000, 0.000000, 1.000000);(0.021392, 0.039505, 0.998990);0.09765427;0.2579511;1.2;2.3;(0.021392, 0.039505, 0.998990);(-0.519514, 0.123293, 0.845520);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691499;(-0.013502, 1.310725, -0.240359);(0.000000, 0.000000, 0.000000, 1.000000);(0.021031, 0.039558, 0.998996);0.09777126;0.416139;1.2;2.3;(0.021031, 0.039558, 0.998996);(-0.519344, 0.123005, 0.845667);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691504;(-0.013502, 1.310725, -0.240359);(0.000000, 0.000000, 0.000000, 1.000000);(0.020669, 0.039599, 0.999002);0.09788693;0.4892573;1.2;2.3;(0.020669, 0.039599, 0.999002);(-0.519176, 0.122724, 0.845810);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691509;(-0.013510, 1.310751, -0.240252);(0.000000, 0.000000, 0.000000, 1.000000);(0.020345, 0.039644, 0.999007);0.09788901;0.5053177;1.2;2.3;(0.020345, 0.039644, 0.999007);(-0.519313, 0.123052, 0.845679);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691514;(-0.013510, 1.310751, -0.240252);(0.000000, 0.000000, 0.000000, 1.000000);(0.020045, 0.039688, 0.999011);0.09796229;0.5193326;1.1;2.3;(0.020045, 0.039688, 0.999011);(-0.519219, 0.123018, 0.845741);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691519;(-0.013510, 1.310751, -0.240252);(0.000000, 0.000000, 0.000000, 1.000000);(0.019771, 0.039733, 0.999015);0.09783503;0.5440092;1.1;2.3;(0.019771, 0.039733, 0.999015);(-0.519809, 0.123660, 0.845285);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691524;(-0.013480, 1.310735, -0.240187);(0.000000, 0.000000, 0.000000, 1.000000);(0.019962, 0.039564, 0.999018);0.09776379;0.4287229;1.1;2.3;(0.019962, 0.039564, 0.999018);(-0.519906, 0.123804, 0.845204);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691529;(-0.013480, 1.310735, -0.240187);(0.000000, 0.000000, 0.000000, 1.000000);(0.019891, 0.039632, 0.999016);0.09779707;0.3289566;1.1;2.3;(0.019891, 0.039632, 0.999016);(-0.519828, 0.123791, 0.845254);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691534;(-0.013480, 1.310735, -0.240187);(0.000000, 0.000000, 0.000000, 1.000000);(0.019851, 0.039719, 0.999014);0.09757307;0.344921;1.1;2.3;(0.019851, 0.039719, 0.999014);(-0.520744, 0.124287, 0.844617);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691539;(-0.013424, 1.310596, -0.240213);(0.000000, 0.000000, 0.000000, 1.000000);(0.019777, 0.039786, 0.999013);0.09760012;0.3428632;1.1;2.3;(0.019777, 0.039786, 0.999013);(-0.520663, 0.124382, 0.844653);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691544;(-0.013424, 1.310596, -0.240213);(0.000000, 0.000000, 0.000000, 1.000000);(0.020366, 0.039646, 0.999006);0.09709077;0.1708051;1.2;2.3;(0.020366, 0.039646, 0.999006);(-0.522217, 0.125390, 0.843544);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691549;(-0.013424, 1.310596, -0.240213);(0.000000, 0.000000, 0.000000, 1.000000);(0.020281, 0.039727, 0.999005);0.09721423;0;1.2;2.3;(0.020281, 0.039727, 0.999005);(-0.521720, 0.125434, 0.843845);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691554;(-0.013424, 1.310596, -0.240213);(0.000000, 0.000000, 0.000000, 1.000000);(0.020632, 0.039610, 0.999002);0.09656569;0.1564152;1.2;2.3;(0.020632, 0.039610, 0.999002);(-0.523805, 0.127397, 0.842258);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691559;(-0.013426, 1.310632, -0.240138);(0.000000, 0.000000, 0.000000, 1.000000);(0.020545, 0.039715, 0.999000);0.09521054;0.307235;1.2;2.3;(0.020545, 0.039715, 0.999000);(-0.519909, 0.155630, 0.839925);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691564;(-0.013426, 1.310632, -0.240138);(0.000000, 0.000000, 0.000000, 1.000000);(0.020451, 0.039827, 0.998997);0.09965143;0.3160424;1.2;2.3;(0.020453, 0.039826, 0.998997);(-0.501031, 0.151489, 0.852068);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691569;(-0.013426, 1.310632, -0.240138);(0.000000, 0.000000, 0.000000, 1.000000);(0.020375, 0.039953, 0.998994);0.09941956;0.3160129;1.2;2.3;(0.020377, 0.039952, 0.998994);(-0.503683, 0.147862, 0.851141);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691574;(-0.013426, 1.310632, -0.240138);(0.000000, 0.000000, 0.000000, 1.000000);(0.020842, 0.039900, 0.998986);0.09879117;0.08895769;1.2;2.3;(0.020843, 0.039898, 0.998986);(-0.506551, 0.146939, 0.849597);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691579;(-0.013377, 1.310656, -0.240074);(0.000000, 0.000000, 0.000000, 1.000000);(0.020846, 0.040047, 0.998980);0.09879003;0;1.2;2.3;(0.020847, 0.040046, 0.998980);(-0.507390, 0.144948, 0.849438);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691584;(-0.013377, 1.310656, -0.240074);(0.000000, 0.000000, 0.000000, 1.000000);(0.020994, 0.039953, 0.998981);0.09876537;0;1.2;2.3;(0.020995, 0.039952, 0.998981);(-0.507902, 0.143564, 0.849368);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691589;(-0.013377, 1.310656, -0.240074);(0.000000, 0.000000, 0.000000, 1.000000);(0.021161, 0.039834, 0.998982);0.09859419;0;1.2;2.3;(0.021162, 0.039833, 0.998982);(-0.508674, 0.143166, 0.848972);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691594;(-0.013377, 1.310656, -0.240074);(0.000000, 0.000000, 0.000000, 1.000000);(0.021419, 0.039724, 0.998981);0.09857129;0;1.2;2.3;(0.021420, 0.039723, 0.998981);(-0.508847, 0.142404, 0.848997);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691599;(-0.013374, 1.310714, -0.240090);(0.000000, 0.000000, 0.000000, 1.000000);(0.021340, 0.039865, 0.998977);0.09870989;0;1.2;2.3;(0.021341, 0.039863, 0.998977);(-0.508951, 0.140729, 0.849214);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691604;(-0.013374, 1.310714, -0.240090);(0.000000, 0.000000, 0.000000, 1.000000);(0.021270, 0.040028, 0.998972);0.09874487;0;1.2;2.3;(0.021271, 0.040027, 0.998972);(-0.509327, 0.139568, 0.849180);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691610;(-0.013374, 1.310714, -0.240090);(0.000000, 0.000000, 0.000000, 1.000000);(0.021377, 0.039941, 0.998973);0.09882572;0;1.2;2.3;(0.021378, 0.039940, 0.998973);(-0.509558, 0.137647, 0.849355);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691615;(-0.013402, 1.310603, -0.240089);(0.000000, 0.000000, 0.000000, 1.000000);(0.021523, 0.039854, 0.998974);0.09892116;0;1.2;2.3;(0.021524, 0.039853, 0.998974);(-0.509771, 0.135478, 0.849576);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691620;(-0.013402, 1.310603, -0.240089);(0.000000, 0.000000, 0.000000, 1.000000);(0.021791, 0.039765, 0.998971);0.09907346;0;1.2;2.3;(0.021792, 0.039764, 0.998972);(-0.509825, 0.132723, 0.849978);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691625;(-0.013402, 1.310603, -0.240089);(0.000000, 0.000000, 0.000000, 1.000000);(0.022147, 0.039684, 0.998967);0.09920117;0;1.3;2.3;(0.022148, 0.039683, 0.998967);(-0.510433, 0.128366, 0.850283);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691630;(-0.013412, 1.310529, -0.240104);(0.000000, 0.000000, 0.000000, 1.000000);(0.022629, 0.039604, 0.998959);0.09876071;0;1.3;2.3;(0.022630, 0.039603, 0.998959);(-0.511689, 0.129424, 0.849367);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691635;(-0.013412, 1.310529, -0.240104);(0.000000, 0.000000, 0.000000, 1.000000);(0.023158, 0.039515, 0.998951);0.0985809;0;1.3;2.3;(0.023159, 0.039514, 0.998951);(-0.512208, 0.129071, 0.849107);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691640;(-0.013412, 1.310529, -0.240104);(0.000000, 0.000000, 0.000000, 1.000000);(0.023712, 0.039432, 0.998941);0.0986502;0;1.4;2.3;(0.023713, 0.039431, 0.998941);(-0.512036, 0.127333, 0.849474);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691645;(-0.013412, 1.310529, -0.240104);(0.000000, 0.000000, 0.000000, 1.000000);(0.023346, 0.039594, 0.998943);0.09877364;0;1.3;2.3;(0.023347, 0.039593, 0.998943);(-0.512723, 0.124391, 0.849495);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691650;(-0.013343, 1.310539, -0.240202);(0.000000, 0.000000, 0.000000, 1.000000);(0.023284, 0.039519, 0.998948);0.09885751;0;1.3;2.3;(0.023284, 0.039518, 0.998948);(-0.513340, 0.121227, 0.849580);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691655;(-0.013343, 1.310539, -0.240202);(0.000000, 0.000000, 0.000000, 1.000000);(0.023412, 0.039443, 0.998948);0.09864064;0;1.3;2.3;(0.023413, 0.039442, 0.998948);(-0.514606, 0.119857, 0.849008);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691660;(-0.013343, 1.310539, -0.240202);(0.000000, 0.000000, 0.000000, 1.000000);(0.023145, 0.039604, 0.998947);0.09847748;0;1.3;2.3;(0.023145, 0.039603, 0.998947);(-0.515956, 0.118543, 0.848373);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691665;(-0.013302, 1.310496, -0.240160);(0.000000, 0.000000, 0.000000, 1.000000);(0.023063, 0.039510, 0.998953);0.09828368;0;1.3;2.3;(0.023064, 0.039509, 0.998953);(-0.517203, 0.117359, 0.847778);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691670;(-0.013302, 1.310496, -0.240160);(0.000000, 0.000000, 0.000000, 1.000000);(0.022890, 0.039661, 0.998951);0.09806538;0;1.3;2.3;(0.022890, 0.039660, 0.998951);(-0.518516, 0.116766, 0.847058);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691675;(-0.013302, 1.310496, -0.240160);(0.000000, 0.000000, 0.000000, 1.000000);(0.023028, 0.039613, 0.998950);0.09779425;0;1.3;2.3;(0.023028, 0.039613, 0.998950);(-0.519748, 0.116347, 0.846360);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691680;(-0.013302, 1.310496, -0.240160);(0.000000, 0.000000, 0.000000, 1.000000);(0.023347, 0.039536, 0.998945);0.09755342;0;1.3;2.3;(0.023347, 0.039535, 0.998945);(-0.520715, 0.115902, 0.845827);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691685;(-0.013218, 1.310488, -0.240173);(0.000000, 0.000000, 0.000000, 1.000000);(0.023715, 0.039438, 0.998941);0.09773555;0;1.4;2.3;(0.023716, 0.039437, 0.998941);(-0.520187, 0.113750, 0.846443);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691690;(-0.013218, 1.310488, -0.240173);(0.000000, 0.000000, 0.000000, 1.000000);(0.023519, 0.039585, 0.998939);0.09790412;0;1.3;2.3;(0.023520, 0.039584, 0.998939);(-0.520005, 0.112234, 0.846757);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691695;(-0.013218, 1.310488, -0.240173);(0.000000, 0.000000, 0.000000, 1.000000);(0.023744, 0.039514, 0.998937);0.09782594;0;1.4;2.3;(0.023744, 0.039514, 0.998937);(-0.520236, 0.112019, 0.846644);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691700;(-0.013218, 1.310488, -0.240173);(0.000000, 0.000000, 0.000000, 1.000000);(0.023979, 0.039444, 0.998934);0.09779452;0;1.4;2.3;(0.023980, 0.039444, 0.998934);(-0.520270, 0.111722, 0.846662);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691705;(-0.013213, 1.310487, -0.240117);(0.000000, 0.000000, 0.000000, 1.000000);(0.024446, 0.039389, 0.998925);0.09774887;0;1.4;2.3;(0.024446, 0.039389, 0.998925);(-0.520185, 0.111497, 0.846744);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691710;(-0.013213, 1.310487, -0.240117);(0.000000, 0.000000, 0.000000, 1.000000);(0.024996, 0.039306, 0.998915);0.09748306;0;1.4;2.3;(0.024996, 0.039305, 0.998915);(-0.520862, 0.111922, 0.846272);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691715;(-0.013213, 1.310487, -0.240117);(0.000000, 0.000000, 0.000000, 1.000000);(0.025549, 0.039196, 0.998905);0.0971886;0;1.5;2.2;(0.025549, 0.039196, 0.998905);(-0.521663, 0.112362, 0.845720);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691720;(-0.013213, 1.310487, -0.240117);(0.000000, 0.000000, 0.000000, 1.000000);(0.026161, 0.039066, 0.998894);0.09719944;0;1.5;2.2;(0.026161, 0.039066, 0.998894);(-0.521442, 0.111220, 0.846008);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691725;(-0.013179, 1.310401, -0.240178);(0.000000, 0.000000, 0.000000, 1.000000);(0.026736, 0.038930, 0.998884);0.09715281;0;1.5;2.2;(0.026736, 0.038930, 0.998884);(-0.521415, 0.110421, 0.846129);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691730;(-0.013179, 1.310401, -0.240178);(0.000000, 0.000000, 0.000000, 1.000000);(0.027323, 0.038817, 0.998873);0.09710215;0;1.6;2.2;(0.027323, 0.038816, 0.998873);(-0.521368, 0.109754, 0.846244);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691735;(-0.013179, 1.310401, -0.240178);(0.000000, 0.000000, 0.000000, 1.000000);(0.027883, 0.038739, 0.998860);0.09713391;0;1.6;2.2;(0.027883, 0.038739, 0.998860);(-0.521022, 0.108881, 0.846570);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691740;(-0.013103, 1.310412, -0.240256);(0.000000, 0.000000, 0.000000, 1.000000);(0.028419, 0.038662, 0.998848);0.09714737;0.0798897;1.6;2.2;(0.028419, 0.038661, 0.998848);(-0.520760, 0.108065, 0.846836);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691745;(-0.013103, 1.310412, -0.240256);(0.000000, 0.000000, 0.000000, 1.000000);(0.028904, 0.038587, 0.998837);0.0971375;0.1887515;1.7;2.2;(0.028904, 0.038587, 0.998837);(-0.520583, 0.107478, 0.847019);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691750;(-0.013103, 1.310412, -0.240256);(0.000000, 0.000000, 0.000000, 1.000000);(0.029384, 0.038521, 0.998826);0.0971105;0.2264497;1.7;2.2;(0.029384, 0.038521, 0.998826);(-0.520461, 0.107005, 0.847154);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691755;(-0.013103, 1.310412, -0.240256);(0.000000, 0.000000, 0.000000, 1.000000);(0.029823, 0.038472, 0.998815);0.09713203;0.3637928;1.7;2.2;(0.029823, 0.038472, 0.998815);(-0.520268, 0.106052, 0.847393);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691760;(-0.013015, 1.310496, -0.240319);(0.000000, 0.000000, 0.000000, 1.000000);(0.030273, 0.038441, 0.998802);0.09693104;0.4722448;1.7;2.2;(0.030273, 0.038441, 0.998802);(-0.520647, 0.106904, 0.847053);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691765;(-0.013015, 1.310496, -0.240319);(0.000000, 0.000000, 0.000000, 1.000000);(0.032806, 0.038463, 0.998721);0.09653344;0.3223318;1.9;2.2;(0.032806, 0.038463, 0.998721);(-0.520646, 0.106897, 0.847054);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691770;(-0.013015, 1.310496, -0.240319);(0.000000, 0.000000, 0.000000, 1.000000);(0.032641, 0.038465, 0.998727);0.09644888;0.1441902;1.9;2.2;(0.032641, 0.038465, 0.998727);(-0.521017, 0.107469, 0.846753);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691775;(-0.012990, 1.310512, -0.240291);(0.000000, 0.000000, 0.000000, 1.000000);(0.034447, 0.038422, 0.998668);0.09618612;0;2.0;2.2;(0.034447, 0.038421, 0.998668);(-0.520942, 0.107372, 0.846812);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691780;(-0.012990, 1.310512, -0.240291);(0.000000, 0.000000, 0.000000, 1.000000);(0.034627, 0.038484, 0.998659);0.09610143;0;2.0;2.2;(0.034626, 0.038484, 0.998659);(-0.521138, 0.107705, 0.846650);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691785;(-0.012990, 1.310512, -0.240291);(0.000000, 0.000000, 0.000000, 1.000000);(0.034679, 0.038491, 0.998657);0.09600087;0;2.0;2.2;(0.034679, 0.038491, 0.998657);(-0.521453, 0.108178, 0.846395);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691790;(-0.012970, 1.310567, -0.240293);(0.000000, 0.000000, 0.000000, 1.000000);(0.034515, 0.038441, 0.998665);0.09591671;0.04892255;2.0;2.2;(0.034515, 0.038441, 0.998665);(-0.521850, 0.108603, 0.846096);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691795;(-0.012970, 1.310567, -0.240293);(0.000000, 0.000000, 0.000000, 1.000000);(0.034457, 0.038384, 0.998669);0.09587947;0.03982421;2.0;2.2;(0.034457, 0.038384, 0.998669);(-0.521999, 0.108823, 0.845976);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691800;(-0.012970, 1.310567, -0.240293);(0.000000, 0.000000, 0.000000, 1.000000);(0.034455, 0.038335, 0.998671);0.09583355;0.08260454;2.0;2.2;(0.034455, 0.038335, 0.998671);(-0.522160, 0.109003, 0.845853);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691805;(-0.012970, 1.310567, -0.240293);(0.000000, 0.000000, 0.000000, 1.000000);(0.034555, 0.038311, 0.998668);0.09568065;0.0817133;2.0;2.2;(0.034555, 0.038311, 0.998668);(-0.522410, 0.110545, 0.845499);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691810;(-0.013077, 1.310623, -0.240281);(0.000000, 0.000000, 0.000000, 1.000000);(0.034641, 0.038325, 0.998665);0.09565932;0.0781153;2.0;2.2;(0.034641, 0.038325, 0.998665);(-0.522119, 0.111830, 0.845509);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691815;(-0.013077, 1.310623, -0.240281);(0.000000, 0.000000, 0.000000, 1.000000);(0.034684, 0.038333, 0.998663);0.09564613;0.08492029;2.0;2.2;(0.034684, 0.038333, 0.998663);(-0.521818, 0.113101, 0.845526);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691820;(-0.013077, 1.310623, -0.240281);(0.000000, 0.000000, 0.000000, 1.000000);(0.034661, 0.038342, 0.998663);0.09563874;0.07655628;2.0;2.2;(0.034660, 0.038342, 0.998663);(-0.521545, 0.114327, 0.845530);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691825;(-0.013077, 1.310623, -0.240281);(0.000000, 0.000000, 0.000000, 1.000000);(0.034629, 0.038326, 0.998665);0.0957071;0.07702173;2.0;2.2;(0.034629, 0.038326, 0.998665);(-0.521413, 0.113691, 0.845697);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691830;(-0.013139, 1.310670, -0.240286);(0.000000, 0.000000, 0.000000, 1.000000);(0.034506, 0.038334, 0.998669);0.09562428;0.06507087;2.0;2.2;(0.034506, 0.038334, 0.998669);(-0.521831, 0.113922, 0.845408);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691835;(-0.013139, 1.310670, -0.240286);(0.000000, 0.000000, 0.000000, 1.000000);(0.034419, 0.038329, 0.998672);0.09549035;0.06188952;2.0;2.2;(0.034419, 0.038329, 0.998672);(-0.522409, 0.114353, 0.844993);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691840;(-0.013139, 1.310670, -0.240286);(0.000000, 0.000000, 0.000000, 1.000000);(0.034385, 0.038317, 0.998674);0.09552933;0.05587937;2.0;2.2;(0.034385, 0.038317, 0.998674);(-0.522385, 0.113835, 0.845077);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691845;(-0.013139, 1.310670, -0.240286);(0.000000, 0.000000, 0.000000, 1.000000);(0.034396, 0.038316, 0.998674);0.0955543;0.05221763;2.0;2.2;(0.034396, 0.038316, 0.998674);(-0.522366, 0.113438, 0.845143);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691850;(-0.013171, 1.310759, -0.240308);(0.000000, 0.000000, 0.000000, 1.000000);(0.034230, 0.038317, 0.998679);0.0956383;0.0113411;2.0;2.2;(0.034230, 0.038317, 0.998679);(-0.522198, 0.113033, 0.845301);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
1683584691855;(-0.013171, 1.310759, -0.240308);(0.000000, 0.000000, 0.000000, 1.000000);(0.034144, 0.038321, 0.998682);0.09555738;0.00361734;2.0;2.2;(0.034144, 0.038321, 0.998682);(-0.522631, 0.113073, 0.845027);(-0.030, 0.000, 0.000);(0.030, 0.000, 0.000)
