CorrectResponse,Size_deg_,Eccentricity_deg_,ReactionTime_ms_,Target,CPUUptime,UTCTime
1,2,15,617.799500000197,3,86690734,1677193929.0386
0,2,-30,463.548800002551,1,86721625,1677193959.9282
0,2,-30,583.965599999297,1,86742687,1677193980.99723
1,2,30,697.637100002263,1,86756843,1677193995.14901
1,2,15,1076.56120000721,2,86761109,1677193999.41702
1,2,-15,541.956099998439,3,86786031,1677194024.34724
1,2,0,453.887099993532,1,86790500,1677194028.81425
1,2,15,456.80369999574,1,86794718,1677194033.03624
0,2,0,428.326199992094,3,86798843,1677194037.16024
1,2,-30,733.021200005547,1,86803468,1677194041.78124
0,2,15,499.151199994609,3,86824671,1677194062.98037
0,2,30,594.816799999913,1,86833156,1677194071.46054
1,2,-15,492.632499994594,4,86952296,1677194190.60335
0,2,-15,561.918400006485,5,86956765,1677194195.0781
1,2,-30,687.124200001941,5,86973609,1677194211.9231
1,2,30,555.10029999679,4,86977828,1677194216.1431
1,2,30,811.959700000822,6,86986890,1677194225.20626
1,2,0,454.711499999044,6,87011890,1677194250.19926
1,2,-30,531.519200009294,6,87016609,1677194254.92126
1,2,-30,768.102799990098,5,87025781,1677194264.08526
0,2,30,605.927799999714,6,87035578,1677194273.88739
1,2,-15,508.2615000105,6,87048687,1677194287.00039
1,2,-15,526.284199990565,4,87061453,1677194299.76639
1,2,0,421.126500001643,4,87070390,1677194308.69739
1,2,0,421.636199997389,4,87075125,1677194313.44139
1,2,15,494.978700004518,6,87084093,1677194322.40739
1,2,30,583.886699995142,4,87100890,1677194339.20082
