Correct Response,Size (deg),Eccentricity (deg),Reaction Time (ms),Target,CPU Uptime,UTC time
420.69,8,0,10000,1,687238968,1677794150.912138
420.69,8,0,10000,2,687252281,1677794164.2360227
420.69,8,0,10000,3,687265156,1677794177.1076555
1,4,30,1002.3462999928743,3,687331281,1677794243.2236745
0,2,-15,-109.0,1,687335562,1677794247.5061858
0,8,15,-109.0,1,687340078,1677794252.0329812
1,2,-30,974.8548000901937,2,687344687,1677794256.6312895
1,2,-30,843.0780999446288,3,687349046,1677794260.995835
1,4,30,720.1031999979168,1,687353843,1677794265.798681
1,4,0,625.269900014624,2,687358234,1677794270.1814165
1,4,-30,1113.8001999901608,3,687362687,1677794274.6284614
0,2,30,760.8894999688491,2,687367875,1677794279.8297744
0,2,-30,1007.5561000816524,1,687372421,1677794284.3672512
0,2,0,-109.0,1,687376796,1677794288.7382994
1,8,0,1071.7759000221267,3,687381156,1677794293.1117306
1,8,-30,691.9030000539497,2,687386218,1677794298.1631336
0,4,30,1034.0275000166148,1,687390281,1677794302.2262754
1,2,0,1014.3915999764577,1,687394875,1677794306.8297517
1,8,15,690.5739000616595,2,687399843,1677794311.7854786
0,8,30,778.8785000415519,1,687404406,1677794316.3533847
1,8,15,842.8214999698102,1,687408593,1677794320.5457044
1,2,15,745.8772999783978,1,687412906,1677794324.8503382
0,8,-15,-109.0,1,687417312,1677794329.2668293
1,4,-30,1093.0518999779597,3,687422640,1677794334.5837493
1,4,0,971.3124000085518,3,687427750,1677794339.6963334
0,2,-15,910.5906999288127,3,687432281,1677794344.2285852
0,2,-30,929.4177000960335,3,687437093,1677794349.0385325
0,4,-30,1054.8781999936327,3,687441968,1677794353.912549
1,8,15,633.0038999989629,2,687447187,1677794359.1339586
1,2,0,841.9706000098959,3,687451843,1677794363.7973397
1,8,30,1196.9576000086963,3,687456312,1677794368.2663538
0,4,15,-109.0,3,687461015,1677794372.9658852
1,4,15,664.2910999329761,1,687466171,1677794378.1274564
0,2,-30,738.8246999438852,1,687470484,1677794382.4362643
0,8,-30,738.6517000235617,3,687475093,1677794387.044574
1,8,0,878.605300033465,1,687480015,1677794391.9683716
0,2,30,868.3967999499291,2,687485062,1677794397.0073328
