Correct Response,Size (deg),Eccentricity (deg),Reaction Time (ms),Target,CPU Uptime,UTC time
420.69,8,0,10000,1,3227859,1677712389.1704476
420.69,8,0,10000,2,3246593,1677712407.9010787
420.69,8,0,10000,3,3260718,1677712422.0240798
1,4,15,796.0835999996707,2,3327375,1677712488.69233
1,8,0,572.6523000002235,2,3332375,1677712493.678329
1,2,0,1021.4638999999952,3,3337156,1677712498.4593284
0,4,-30,1041.695999999698,1,3342406,1677712503.7203293
1,4,30,1025.4656999999643,3,3347046,1677712508.353451
1,2,30,1036.4890999998497,2,3352406,1677712513.7093298
1,8,-15,789.8274000003003,3,3357171,1677712518.4753296
0,2,-30,-109.0,2,3361937,1677712523.2494776
1,8,15,1016.9479000000283,3,3367265,1677712528.57652
0,2,15,956.4954999999973,3,3372734,1677712534.0464842
1,4,15,1090.796100000185,1,3377515,1677712538.8311262
1,4,30,716.9496999999101,2,3382343,1677712543.652011
1,4,-15,807.6079999999965,2,3387046,1677712548.3520105
0,2,-15,698.3319000000083,3,3392015,1677712553.3280113
0,8,30,946.0112000000809,2,3396968,1677712558.2813237
1,8,30,853.864499999796,3,3401875,1677712563.1814375
0,2,15,857.9285999998465,3,3406453,1677712567.7704365
1,2,-15,840.9202000001787,1,3411578,1677712572.8824365
1,4,-30,784.6672999998336,2,3415843,1677712577.160437
1,4,-30,748.4048999998922,2,3420671,1677712581.9754388
0,2,15,-109.0,2,3425453,1677712586.761437
0,2,-15,751.4933000001438,1,3430859,1677712592.1655815
1,2,15,700.6321000002717,2,3435906,1677712597.2115164
0,4,0,438.8957000000264,3,3440468,1677712601.784516
1,8,30,1061.9242000001723,3,3444265,1677712605.5765157
1,8,0,796.7127000000946,1,3448859,1677712610.1765158
1,2,30,555.4968000000517,2,3453656,1677712614.9624703
1,4,0,672.5897999998924,2,3458671,1677712619.984309
1,4,30,864.0610000001434,3,3462984,1677712624.2976122
1,8,15,581.498700000262,2,3467375,1677712628.6916103
1,2,0,780.9906999999985,1,3472390,1677712633.7076073
0,2,-15,659.3701999999357,1,3476921,1677712638.2346077
1,8,15,1198.4518999997053,3,3481734,1677712643.0383935
0,2,-30,758.218800000046,3,3486671,1677712647.974394
0,2,30,600.8023000003195,1,3491109,1677712652.4193933
1,8,0,1110.27340000002,3,3496062,1677712657.367394
1,2,30,970.2377000002489,3,3500906,1677712662.2183938
1,8,-15,756.883699999813,3,3506250,1677712667.5623934
1,4,-15,985.3707000001268,1,3510734,1677712672.0473928
1,2,15,1115.5444999998654,2,3515312,1677712676.625394
1,4,30,855.5082000001821,3,3519843,1677712681.150606
1,8,-30,758.990600000212,2,3524734,1677712686.040344
420.69,8,0,5000.0,4,3571468,1677712732.7774987
420.69,8,0,5000.0,5,3584656,1677712745.961498
420.69,8,0,5000.0,6,3593640,1677712754.9544978
1,8,-30,752.7279000000053,6,3655140,1677712816.4507716
0,4,-30,932.0445000002255,4,3660390,1677712821.6987724
0,2,-15,1047.309599999986,6,3665015,1677712826.325771
1,4,15,828.0492000002741,4,3670328,1677712831.6334562
1,4,15,686.0470999999197,6,3675031,1677712836.3452413
1,4,-15,684.6965999997483,4,3679203,1677712840.5131705
1,8,-15,1045.8625000000357,4,3683359,1677712844.6712153
0,8,-30,-109.0,4,3688843,1677712850.1504583
1,2,-30,820.4191000003593,5,3693609,1677712854.9224586
1,8,-15,600.4203999999991,5,3698296,1677712859.6074595
1,4,-30,551.5749000000287,5,3703171,1677712864.4744725
1,2,-15,841.6578999998965,4,3708078,1677712869.3959398
1,8,30,847.2300999996296,6,3712406,1677712873.7169511
0,2,-30,703.6375000001644,6,3717031,1677712878.3489401
1,4,0,687.1028999998234,6,3721734,1677712883.0514326
1,2,0,604.3466999998745,6,3726609,1677712887.9194343
1,4,0,755.2204999996466,5,3731093,1677712892.4006011
1,2,15,735.4867999996859,5,3736312,1677712897.6223397
0,8,-30,579.1083999996918,5,3740718,1677712902.0363388
1,2,15,744.3445000002757,6,3744906,1677712906.2213538
1,8,15,679.2309999999961,6,3750093,1677712911.3993404
1,8,0,568.8933999999026,5,3754703,1677712916.017442
0,2,-30,969.6757000000762,4,3758765,1677712920.0740116
1,2,0,773.3613999998088,4,3763421,1677712924.734011
0,2,30,-109.0,4,3767875,1677712929.1880126
1,4,-15,1026.9637999998995,4,3772781,1677712934.0960107
1,8,-30,670.3704999999136,5,3777953,1677712939.2680123
1,8,-30,852.6436999999678,4,3782812,1677712944.1247773
1,4,-30,678.2322999996868,4,3787718,1677712949.0228877
1,2,30,661.8667000001697,5,3792843,1677712954.1578848
1,8,30,574.492699999988,5,3797156,1677712958.4638999
0,2,-30,467.7241999997168,5,3801375,1677712962.6778839
0,2,-30,570.1111000002275,6,3805187,1677712966.4950137
0,2,-15,-109.0,6,3809218,1677712970.5280204
1,2,-30,676.5909999998403,4,3814343,1677712975.6610198
1,2,-30,923.0858000000044,5,3819531,1677712980.846116
1,4,0,677.6156999998566,6,3823937,1677712985.245853
1,2,-15,904.462399999753,4,3828781,1677712990.09211
1,2,-30,718.5141999997686,5,3833437,1677712994.7489052
1,2,-15,569.4757999998874,5,3838203,1677712999.5079336
