CorrectResponse,Size_deg_,Eccentricity_deg_,ReactionTime_ms_,Target,CPUUptime,UTCTime
1,8,30,671.342100013513,3,506816843,1677104919.86574
1,8,30,581.558600006625,2,506829484,1677104932.49775
1,2,30,417.66589996079,3,506852046,1677104955.05419
1,4,30,521.404900002759,1,506856343,1677104959.36591
1,4,30,413.744600020815,2,506868828,1677104971.84177
1,2,30,735.966800010297,3,506886109,1677104989.12978
1,4,30,462.138800005428,3,506890390,1677104993.40377
1,8,30,428.928700039629,3,506916187,1677105019.20729
1,2,30,617.72950004926,1,506924765,1677105027.78416
1,8,30,405.955400023609,6,507069500,1677105172.51419
1,4,30,464.049200000241,5,507073484,1677105176.50319
1,2,30,491.098699971568,5,507128578,1677105231.5902
