CorrectResponse,Size_deg_,Eccentricity_deg_,ReactionTime_ms_,Target,CPUUptime,UTCTime
1,4,-15,573.119899996906,1,80672343,1677187910.65647
1,4,-15,699.190800002194,2,80677296,1677187915.61078
1,4,-30,508.230599993491,1,80695078,1677187933.38096
1,4,30,767.022299999022,2,80720562,1677187958.86495
1,4,-15,678.710400007199,2,80725437,1677187963.74695
1,4,0,332.278500002227,1,80733921,1677187972.23196
0,4,30,1195.41779999819,3,80737718,1677187976.03283
1,4,0,467.76330000686,1,80742218,1677187980.53578
0,4,-30,977.311100007151,2,80765500,1677188003.80474
1,4,15,744.928800002905,1,80769703,1677188008.01774
1,4,30,954.67930000124,2,80774515,1677188012.83074
1,4,15,931.563899994595,3,80807078,1677188045.38476
1,4,0,451.891900007846,4,80942046,1677188180.3613
1,4,15,874.613899996271,5,80950281,1677188188.59383
1,4,-30,970.44430000498,6,80968312,1677188206.62072
1,4,30,1132.00049999834,6,80978359,1677188216.66681
0,4,15,-109,4,80982968,1677188221.27345
1,4,-15,496.026799996267,4,80992109,1677188230.4257
1,4,30,811.345599995926,6,80995968,1677188234.2747
0,4,-30,-109,5,81028000,1677188266.31464
1,4,-30,1039.34749999864,5,81042546,1677188280.85864
1,4,-30,635.66090000351,4,81056765,1677188295.07247
1,4,15,673.666400002199,5,81070781,1677188309.09769
1,4,0,1027.03409999632,5,81084531,1677188322.8356
