CorrectResponse,Size_deg_,Eccentricity_deg_,ReactionTime_ms_,Target,CPUUptime,UTCTime
1,4,-30,433.872899997747,2,168444296,1677275370.5402
1,4,15,383.427599994699,1,168448500,1677275374.74611
0,4,-15,397.611199991312,2,168453125,1677275379.36862
1,4,30,494.132399992319,3,168481828,1677275408.0727
1,4,30,385.953999994323,1,168498828,1677275425.07856
1,4,-30,468.249300025869,1,168510656,1677275436.90838
1,4,0,521.56790002156,3,168523968,1677275450.20722
1,4,-15,495.639900004258,1,168537031,1677275463.27279
1,4,-15,517.25040000421,2,168548625,1677275474.86566
1,4,30,445.03979998664,2,168552312,1677275478.55376
1,4,0,468.925799996592,3,168556640,1677275482.8898
1,4,30,530.796900009969,2,168560281,1677275486.52335
1,4,0,411.194800017634,5,168685687,1677275611.94094
1,4,-15,434.007000000216,5,168694562,1677275620.80743
1,4,-30,529.476799998898,6,168710234,1677275636.48664
1,4,15,594.847199998563,6,168740437,1677275666.6776
1,4,0,503.627299997257,6,168744203,1677275670.45006
0,4,-30,466.785799999721,5,168753468,1677275679.70971
1,4,-15,471.669300019508,6,168758015,1677275684.25677
1,4,-30,494.835800022352,4,168769937,1677275696.17767
1,4,15,450.440899989568,4,168777500,1677275703.74183
1,4,15,489.311000008835,6,168781218,1677275707.47105
