CorrectResponse,Size_deg_,Eccentricity_deg_,ReactionTime_ms_,Target,CPUUptime,UTCTime
1,4,15,597.987300000037,2,1973750,1677109212.05621
1,4,0,918.592800000093,1,2003656,1677109241.96221
1,4,-30,559.655999999828,2,2030953,1677109269.26824
1,4,30,690.826100000018,1,2034890,1677109273.20124
1,4,15,677.534899999879,3,2043687,1677109282.00176
1,4,-15,812.018800000184,1,2052093,1677109290.41076
1,4,-30,670.977900000176,2,2070406,1677109308.71076
1,4,0,578.297500000113,3,2101812,1677109340.12524
0,4,15,961.089899999857,3,2106140,1677109344.45224
1,4,15,650.786499999791,1,2111343,1677109349.65824
1,4,-30,734.140699999822,6,2226375,1677109464.67861
1,4,-15,692.029199999903,5,2230468,1677109468.78561
1,4,30,726.572599999978,6,2253578,1677109491.88964
1,4,15,1084.15060000008,6,2280640,1677109518.95164
0,4,30,668.16109999983,6,2290359,1677109528.66264
1,4,-15,824.789100000013,6,2294859,1677109533.16264
1,4,-30,753.919199999851,4,2300046,1677109538.36037
1,4,30,824.780599999864,5,2318906,1677109557.21237
1,4,0,756.968000000066,6,2328890,1677109567.19637
1,4,0,889.171000000184,6,2346796,1677109585.09979
1,4,-15,1027.89449999993,4,2351796,1677109590.11279
1,4,30,880.049199999954,4,2375625,1677109613.92834
