CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity
1684185274062;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.011738, 0.123660, 0.992255);0.7801723;1;-0.677751;7.103896
1684185274067;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.011774, 0.123849, 0.992231);0.7835149;1;-0.679854;7.114760
1684185274072;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.011832, 0.123945, 0.992219);0.7870846;0.9962417;-0.683230;7.120353
1684185274077;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.011914, 0.123971, 0.992214);0.7881314;0.9991372;-0.687924;7.121870
1684185274082;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.011979, 0.123962, 0.992215);0.7882581;1;-0.691716;7.121319
1684185274087;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.012052, 0.123954, 0.992215);0.7889508;1;-0.695888;7.120846
1684185274092;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.012088, 0.123962, 0.992213);0.7896877;1;-0.697975;7.121352
1684185274097;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.012134, 0.124021, 0.992205);0.7881585;1;-0.700627;7.124749
1684185274102;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.012248, 0.124046, 0.992201);0.7865704;1;-0.707216;7.126209
1684185274107;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.012376, 0.123922, 0.992215);0.7901479;0.9904364;-0.714621;7.119024
1684185274112;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.008626, 0.124139, 0.992227);0.8000212;0.4426827;-0.498090;7.131320
1684185274117;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.002578, 0.124433, 0.992225);0.8240305;0.2965469;-0.148890;7.148058
1684185274122;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.008262, 0.124866, 0.992139);0.8233258;0.0007207074;0.477135;7.173259
1684185274127;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.017393, 0.125337, 0.991962);0.8226478;0;1.004498;7.201322
1684185274132;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.028327, 0.125552, 0.991683);0.8693661;0;1.636167;7.215545
1684185274137;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.037202, 0.125740, 0.991365);0.9039644;0;2.149078;7.228542
1684185274142;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.044336, 0.125851, 0.991058);0.9252698;0;2.561465;7.237060
1684185274147;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.049850, 0.125959, 0.990782);0.9399807;0;2.880336;7.245183
1684185274152;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.054114, 0.126083, 0.990543);0.9496021;0;3.126991;7.254011
1684185274157;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.057396, 0.126199, 0.990343);0.9543577;0;3.316889;7.262026
1684185274162;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.059913, 0.126326, 0.990178);0.9560691;0;3.462604;7.270463
1684185274167;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.061882, 0.126439, 0.990042);0.9557106;0;3.576611;7.277863
1684185274172;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.063400, 0.126522, 0.989936);0.9547509;0;3.664495;7.283375
1684185274177;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.064651, 0.126571, 0.989848);0.955623;0;3.736932;7.286826
1684185274182;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.065761, 0.126573, 0.989775);0.9582708;0;3.801177;7.287450
1684185274187;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.066760, 0.126534, 0.989713);0.9597171;0;3.858964;7.285669
1684185274192;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.067603, 0.126465, 0.989665);0.9565584;0;3.907741;7.282105
1684185274197;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.068178, 0.126310, 0.989645);0.957199;0;3.940975;7.273414
1684185274202;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.068309, 0.126131, 0.989659);0.9614756;0;3.948438;7.263115
1684185274207;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.068147, 0.125956, 0.989692);0.9683245;0.3214409;3.939004;7.252907
1684185274212;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.067891, 0.125801, 0.989730);0.9762381;0.4703819;3.924057;7.243793
1684185274217;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.067499, 0.125585, 0.989784);0.9847184;0.7587994;3.901306;7.231127
1684185274222;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.067323, 0.125316, 0.989830);0.9901868;0.8087001;3.890969;7.215435
1684185274227;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.067278, 0.125047, 0.989867);0.9930807;0.9831838;3.888215;7.199843
1684185274232;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.067311, 0.124786, 0.989898);0.9922186;0.9754628;3.890015;7.184803
1684185274237;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.067466, 0.124473, 0.989927);0.9876662;0.978435;3.898833;7.166760
1684185274242;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.067705, 0.124153, 0.989951);0.9809657;0.9730542;3.912484;7.148337
1684185274247;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.068010, 0.123837, 0.989969);0.9752871;0.9718282;3.929977;7.130188
1684185274252;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.068398, 0.123503, 0.989984);0.965167;0.9640939;3.952263;7.111034
1684185274257;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.068710, 0.123218, 0.989998);0.9556386;0.9634998;3.970179;7.094736
1684185274262;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.069012, 0.122989, 0.990006);0.9435943;0.9620754;3.987574;7.081580
1684185274267;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.069198, 0.122822, 0.990013);0.9312854;0.9546503;3.998239;7.072045
1684185274272;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.069285, 0.122720, 0.990020);0.9169901;0.950265;4.003234;7.066160
1684185274277;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.069453, 0.122626, 0.990020);0.9060697;0.9521024;4.012876;7.060833
1684185274282;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.069572, 0.122606, 0.990014);0.897203;0.9521002;4.019793;7.059727
1684185274287;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.069580, 0.122655, 0.990007);0.889476;0.9411455;4.020246;7.062578
1684185274292;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.069536, 0.122680, 0.990007);0.8831603;0.9603276;4.017764;7.063975
1684185274297;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.069373, 0.122733, 0.990012);0.8793183;0.9665377;4.008332;7.066996
1684185274302;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.069122, 0.122787, 0.990023);0.882086;0.9698927;3.993829;7.069947
1684185274307;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.070886, 0.123095, 0.989860);0.8989873;0.6442972;4.096077;7.088700
1684185274312;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.073489, 0.123292, 0.989646);0.908258;0.5800948;4.246844;7.101412
1684185274317;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.079897, 0.123322, 0.989145);0.9101484;0.2660455;4.617969;7.106669
1684185274322;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.085313, 0.123422, 0.988680);0.9093849;0.2010608;4.931812;7.115710
1684185274327;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.090418, 0.123521, 0.988214);0.8935432;0.1923442;5.227787;7.124711
1684185274332;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.095403, 0.123615, 0.987734);0.8734575;0.1701958;5.516958;7.133506
1684185274337;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.099844, 0.123715, 0.987282);0.8562778;0.1637907;5.774684;7.142408
1684185274342;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.103567, 0.123814, 0.986886);0.841746;0.1671198;5.990879;7.150904
1684185274347;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.106712, 0.123922, 0.986537);0.8296934;0.1715646;6.173563;7.159570
1684185274352;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.109373, 0.123980, 0.986239);0.8186638;0.1604935;6.328174;7.165059
1684185274357;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.111614, 0.123966, 0.985989);0.8091465;0.1453541;6.458378;7.166037
1684185274362;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.113537, 0.123914, 0.985776);0.8015693;0.1415383;6.570091;7.164633
1684185274367;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.115162, 0.123902, 0.985589);0.7972263;0.1423056;6.664541;7.165264
1684185274372;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.116538, 0.123879, 0.985430);0.7953102;0.1474302;6.744526;7.165094
1684185274377;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.117685, 0.123858, 0.985297);0.7937957;0.1591217;6.811209;7.164861
1684185274382;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.118524, 0.123887, 0.985193);0.7924855;0.1658391;6.860023;7.167244
1684185274387;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.119291, 0.123927, 0.985095);0.7901689;0.1679247;6.904677;7.170236
1684185274392;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.119900, 0.123989, 0.985013);0.7892461;0.185975;6.940122;7.174412
1684185274397;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.120307, 0.124086, 0.984951);0.788591;0.1959416;6.963891;7.180387
1684185274402;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.120728, 0.124181, 0.984888);0.7898471;0.5230148;6.988503;7.186319
1684185274407;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.121001, 0.124336, 0.984835);0.789757;0.5914678;7.004478;7.195540
1684185274412;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.121243, 0.124476, 0.984787);0.7886023;0.9189089;7.018716;7.203933
1684185274417;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.121109, 0.124733, 0.984771);0.7848722;0.9508056;7.011134;7.218758
1684185274422;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.120992, 0.125003, 0.984751);0.7821916;0.9649817;7.004540;7.234375
1684185274427;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.120830, 0.125328, 0.984730);0.7784329;0.9907961;6.995408;7.253130
1684185274432;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.120544, 0.125661, 0.984723);0.7727491;0.9906203;6.979101;7.272237
1684185274437;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.120367, 0.125999, 0.984701);0.7670765;0.9907801;6.969108;7.291760
1684185274442;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.120120, 0.126296, 0.984693);0.7615207;0.9872949;6.954978;7.308832
1684185274447;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.119861, 0.126735, 0.984668);0.7595436;0.9766529;6.940336;7.334099
1684185274452;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.119742, 0.127212, 0.984621);0.7559953;0.9807983;6.933826;7.361740
1684185274457;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.119560, 0.127829, 0.984563);0.752356;0.9682641;6.923807;7.397513
1684185274462;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.119308, 0.128488, 0.984508);0.7480126;0.9604118;6.909717;7.435621
1684185274467;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.119154, 0.129115, 0.984445);0.7417391;0.9558514;6.901316;7.471990
1684185274472;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.118955, 0.129705, 0.984391);0.736501;0.9443492;6.890298;7.506120
1684185274477;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.118748, 0.130333, 0.984334);0.7329268;0.9447207;6.878798;7.542483
1684185274482;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.118485, 0.130904, 0.984289);0.7289543;0.9258103;6.864016;7.575509
1684185274487;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.118288, 0.131410, 0.984246);0.7234856;0.9234384;6.853008;7.604788
1684185274492;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.118135, 0.131910, 0.984197);0.719036;0.9278353;6.844581;7.633730
1684185274497;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.117995, 0.132425, 0.984145);0.7172413;0.9277152;6.836899;7.663592
