CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity
1684183181124;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.098539, 0.057589, 0.993466);2;0;-5.664454;3.317618
1684183181129;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.097649, 0.055771, 0.993657);2;0;-5.612559;3.212480
1684183181134;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.097340, 0.054798, 0.993742);2;0.2940291;-5.594420;3.156264
1684183181139;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.095251, 0.050369, 0.994178);2;0.1218303;-5.472706;2.900348
1684183181144;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.093824, 0.045871, 0.994532);2;0.1568861;-5.389308;2.640811
1684183181149;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.093892, 0.048651, 0.994393);2;0;-5.393976;2.800965
1684183181154;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.093625, 0.050418, 0.994330);2;0;-5.379062;2.902734
1684183181159;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.093522, 0.051455, 0.994287);2;0;-5.373374;2.962456
1684183181164;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.093526, 0.052492, 0.994232);2;0;-5.373923;3.022230
1684183181169;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.093407, 0.053299, 0.994200);2;0;-5.367264;3.068665
1684183181174;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.093469, 0.053417, 0.994188);2;0;-5.370877;3.075505
1684183181179;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.093231, 0.053281, 0.994218);2;0;-5.357169;3.067577
1684183181184;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.093422, 0.053499, 0.994188);2;0;-5.368231;3.080227
1684183181189;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.093667, 0.053245, 0.994179);2;0;-5.382272;3.065642
1684183181194;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.093909, 0.052603, 0.994190);2;0;-5.396005;3.028704
1684183181199;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.093966, 0.052323, 0.994200);2;0;-5.399203;3.012577
1684183181204;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.094190, 0.051526, 0.994220);2;0;-5.411932;2.966739
1684183181209;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.094735, 0.052458, 0.994120);2;0;-5.443561;3.020590
1684183181214;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.094601, 0.053014, 0.994103);2;0;-5.436050;3.052593
1684183181219;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.094990, 0.053471, 0.994041);2;0;-5.458574;3.079035
1684183181224;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.094974, 0.054039, 0.994012);2;0;-5.457829;3.111769
1684183181229;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.094990, 0.054486, 0.993986);2;0;-5.458884;3.137587
1684183181234;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.095035, 0.055167, 0.993944);2;0;-5.461695;3.176809
1684183181239;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.095156, 0.055378, 0.993921);2;0;-5.468691;3.189018
1684183181244;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.095263, 0.055894, 0.993882);2;0;-5.475013;3.218810
1684183181249;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.095332, 0.056320, 0.993851);2;0;-5.479123;3.243383
1684183181254;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.095254, 0.056671, 0.993839);2;0;-5.474790;3.263596
1684183181259;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.095175, 0.056660, 0.993847);2;0;-5.470208;3.262968
1684183181264;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.095485, 0.056517, 0.993825);2;0;-5.488038;3.254787
1684183181269;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.095724, 0.057077, 0.993770);2;0;-5.501969;3.287166
1684183181274;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.095917, 0.057506, 0.993727);2;0;-5.513233;3.311959
1684183181279;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.095957, 0.057605, 0.993717);2;0;-5.515591;3.317685
1684183181284;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.096259, 0.057611, 0.993688);2;0;-5.533008;3.318136
1684183181289;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.096534, 0.057531, 0.993666);2;0;-5.548825;3.313598
1684183181294;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.096814, 0.057442, 0.993644);2;0;-5.564951;3.308538
1684183181299;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.097016, 0.057240, 0.993636);2;0;-5.576509;3.296977
1684183181304;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.097013, 0.056917, 0.993654);2;0.1529406;-5.576252;3.278335
1684183181309;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.097118, 0.057134, 0.993632);2;0.1001139;-5.582374;3.290891
1684183181314;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.097177, 0.057224, 0.993621);2;0.1526427;-5.585823;3.296086
1684183181319;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.097114, 0.057275, 0.993624);2;0.1871596;-5.582191;3.298996
1684183181324;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.097069, 0.057370, 0.993623);2;0.2222285;-5.579653;3.304508
1684183181329;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.097248, 0.056912, 0.993632);2;0.0495863;-5.589797;3.278159
1684183181334;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.097430, 0.056432, 0.993641);2;0.1428147;-5.600125;3.250510
1684183181339;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.097333, 0.055847, 0.993684);2;0.1394541;-5.594349;3.216753
1684183181344;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.097451, 0.055041, 0.993717);2;0.09643604;-5.600909;3.170331
1684183181349;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.097597, 0.053995, 0.993760);2;0.09840599;-5.609027;3.110056
1684183181354;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.097716, 0.053145, 0.993794);2;0.1247265;-5.615633;3.061057
1684183181359;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.097697, 0.052496, 0.993831);2;0.1701385;-5.614342;3.023640
1684183181364;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.097973, 0.050920, 0.993886);2;0.1610797;-5.629803;2.932896
1684183181369;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.098784, 0.049974, 0.993853);2;0.05468076;-5.676285;2.878594
1684183181374;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.100143, 0.050072, 0.993712);2;0;-5.754618;2.884647
1684183181379;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.101170, 0.050031, 0.993610);2;0;-5.813833;2.882571
1684183181384;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.103324, 0.051355, 0.993321);2;0;-5.938459;2.959546
1684183181389;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.108495, 0.051758, 0.992749);2;0;-6.236935;2.984488
1684183181394;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.115215, 0.052166, 0.991970);2;0;-6.625077;3.010298
1684183181399;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.124289, 0.052740, 0.990844);2;0;-7.149685;3.046808
1684183181404;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.138813, 0.052702, 0.988915);2;0;-7.990331;3.050584
1684183181409;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.150650, 0.050860, 0.987278);2;0;-8.675928;2.948989
1684183181414;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.163329, 0.046827, 0.985460);2;0;-9.410588;2.720520
1684183181419;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.186990, 0.045437, 0.981310);2;0;-10.788470;2.651015
1684183181424;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.195797, 0.045170, 0.979604);2;0;-11.302984;2.640044
1684183181429;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.207848, 0.044331, 0.977156);2;0;-12.008238;2.597578
1684183181434;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.217664, 0.043467, 0.975055);2;0;-12.583973;2.552510
1684183181439;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.225081, 0.042704, 0.973404);2;0;-13.019740;2.511992
1684183181444;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.230531, 0.042474, 0.972138);2;0;-13.340590;2.501717
1684183181449;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.236030, 0.042267, 0.970826);2;0;-13.664793;2.492920
1684183181454;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.243141, 0.043810, 0.969001);2;0;-14.085797;2.588676
1684183181459;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.245674, 0.044471, 0.968332);2;0;-14.236043;2.629493
1684183181464;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.247210, 0.044857, 0.967923);2;0;-14.327202;2.653420
1684183181469;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.246986, 0.045026, 0.967972);2;0;-14.314077;2.663222
1684183181474;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.247117, 0.045104, 0.967935);2;0;-14.321883;2.667953
1684183181479;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.246016, 0.044970, 0.968222);2;0;-14.256629;2.659250
1684183181484;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.245379, 0.044805, 0.968391);2;0;-14.218784;2.649035
1684183181489;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.244852, 0.044647, 0.968532);2;0;-14.187502;2.639339
1684183181494;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.244530, 0.044622, 0.968615);2;0;-14.168451;2.637610
1684183181499;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.243971, 0.044628, 0.968755);2;0;-14.135375;2.637589
1684183181504;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.244219, 0.044814, 0.968684);2;0;-14.150176;2.648772
1684183181509;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.243781, 0.045011, 0.968785);2;0;-14.124423;2.660114
1684183181514;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.244614, 0.044996, 0.968576);2;0;-14.173657;2.659790
1684183181519;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.245612, 0.044653, 0.968339);2;0;-14.232475;2.640211
1684183181524;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.246003, 0.044344, 0.968254);2;0;-14.255420;2.622207
1684183181529;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.245959, 0.044117, 0.968276);2;0;-14.252701;2.608713
1684183181534;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.245479, 0.044001, 0.968403);2;0;-14.224178;2.601542
1684183181539;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.244370, 0.043237, 0.968718);2;0;-14.158124;2.555610
1684183181544;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.243552, 0.042736, 0.968946);2;0;-14.109451;2.525434
1684183181549;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.242886, 0.042256, 0.969134);2;0;-14.069745;2.496645
1684183181554;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.242410, 0.040962, 0.969309);2;0;-14.040862;2.419823
1684183181559;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.241993, 0.039811, 0.969461);2;0.00921461;-14.015553;2.351554
1684183181564;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.241590, 0.039097, 0.969591);2;0.04592099;-13.991300;2.309092
1684183181569;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.240853, 0.039630, 0.969752);2;0;-13.948063;2.340150
1684183181574;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.240057, 0.038129, 0.970010);2;0;-13.900198;2.251043
1684183181579;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.239248, 0.039596, 0.970151);2;0;-13.853219;2.337187
1684183181584;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.238660, 0.040518, 0.970258);2;0;-13.819050;2.391259
1684183181589;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.238236, 0.041031, 0.970340);2;0;-13.794293;2.421297
1684183181594;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.238257, 0.042492, 0.970272);2;0;-13.796422;2.507586
1684183181599;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.239444, 0.043671, 0.969928);2;0;-13.867195;2.577986
1684183181604;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.242127, 0.044777, 0.969211);2;0;-14.026451;2.645126
1684183181609;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.245850, 0.046321, 0.968201);2;0;-14.247679;2.739083
1684183181614;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.250315, 0.047720, 0.966988);2;0;-14.513054;2.825229
1684183181619;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.255066, 0.049224, 0.965670);2;0;-14.795829;2.918092
1684183181624;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.259483, 0.050737, 0.964414);2;0;-15.059218;3.011499
1684183181629;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.263724, 0.050135, 0.963294);2;0;-15.310883;2.979308
1684183181634;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.264841, 0.052782, 0.962846);2;0;-15.379489;3.137735
1684183181639;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.265576, 0.054953, 0.962522);2;0;-15.425092;3.267599
1684183181644;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.261924, 0.056438, 0.963437);2;0;-15.209108;3.352523
1684183181649;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.258930, 0.058221, 0.964140);2;0;-15.032684;3.455680
1684183181654;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.257313, 0.058992, 0.964526);2;0;-14.937326;3.499917
1684183181659;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.256267, 0.059761, 0.964757);2;0;-14.875883;3.544609
1684183181664;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.257483, 0.059428, 0.964454);2;0;-14.947795;3.526004
1684183181669;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.258889, 0.059095, 0.964098);2;0;-15.031015;3.507606
1684183181674;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.260513, 0.058918, 0.963671);2;0;-15.127399;3.498653
1684183181679;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.262234, 0.058544, 0.963227);2;0;-15.229401;3.478093
1684183181684;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.263666, 0.058292, 0.962851);2;0;-15.314350;3.464544
1684183181689;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.265325, 0.058040, 0.962411);2;0;-15.412864;3.451146
1684183181694;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.266971, 0.058192, 0.961946);2;0;-15.511051;3.461851
1684183181699;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.268556, 0.058384, 0.961493);2;0;-15.605629;3.474872
1684183181704;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.269541, 0.058144, 0.961232);2;0;-15.664134;3.461552
1684183181709;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.270205, 0.057921, 0.961059);2;0;-15.703476;3.448948
1684183181714;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.269333, 0.057387, 0.961336);2;0;-15.651019;3.416241
1684183181719;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.271299, 0.056987, 0.960807);2;0;-15.767861;3.394351
1684183181724;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.272221, 0.056706, 0.960562);2;0;-15.822604;3.378512
1684183181729;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.274446, 0.056859, 0.959920);2;0;-15.955489;3.389840
1684183181734;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.276163, 0.056752, 0.959434);2;0;-16.057934;3.385219
1684183181739;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.278026, 0.056833, 0.958891);2;0;-16.169247;3.391910
1684183181744;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.279673, 0.056977, 0.958403);2;0;-16.267863;3.402235
1684183181749;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.280353, 0.056863, 0.958211);2;0;-16.308379;3.396122
1684183181754;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.280952, 0.057042, 0.958025);2;0;-16.344380;3.407425
1684183181759;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.281182, 0.057241, 0.957946);2;0;-16.358349;3.419572
1684183181764;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.281469, 0.057559, 0.957843);2;0;-16.375788;3.438892
1684183181769;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.281836, 0.057995, 0.957708);2;0;-16.398168;3.465363
1684183181774;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.281665, 0.058131, 0.957750);2;0;-16.388095;3.473303
1684183181779;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.281502, 0.058355, 0.957785);2;0;-16.378549;3.486569
1684183181784;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.281180, 0.058241, 0.957886);2;0;-16.359202;3.479401
1684183181789;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.281998, 0.058522, 0.957629);2;0;-16.408400;3.497079
1684183181794;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.279589, 0.057919, 0.958371);2;0;-16.263760;3.458477
1684183181799;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.277187, 0.057848, 0.959073);2;0;-16.120127;3.451699
1684183181804;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.272548, 0.057698, 0.960411);2;0;-15.843020;3.437968
1684183181809;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.267031, 0.057372, 0.961979);2;0;-15.513838;3.413071
1684183181814;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.261164, 0.057029, 0.963608);2;0;-15.164429;3.386996
1684183181819;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.255412, 0.056445, 0.965183);2;0;-14.822169;3.346919
1684183181824;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.250446, 0.055900, 0.966516);2;0;-14.527097;3.310081
1684183181829;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.245738, 0.055232, 0.967761);1.07459;0;-14.247677;3.266466
1684183181834;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.242277, 0.054351, 0.968684);1.007129;0;-14.042173;3.211363
