CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity
1683751215829;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.037681, 0.068364, 0.996949);2;0.2117886;-2.164515;3.922809
1683751215834;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.037417, 0.068600, 0.996942);2;0.2213543;-2.149408;3.936321
1683751215839;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.037668, 0.069190, 0.996892);2;0.1218909;-2.163941;3.970262
1683751215844;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.037709, 0.069561, 0.996865);2;0.1309555;-2.166338;3.991595
1683751215849;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.037751, 0.070452, 0.996801);2;0.08637959;-2.168887;4.042863
1683751215854;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.037660, 0.071311, 0.996743);2;0.1865549;-2.163754;4.092218
1683751215859;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.037812, 0.072035, 0.996685);2;0.1982982;-2.172658;4.133846
1683751215864;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.037954, 0.071584, 0.996712);2;0.08506905;-2.180734;4.107962
1683751215869;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.038063, 0.070604, 0.996778);2;0.0491422;-2.186863;4.051637
1683751215874;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.038143, 0.069703, 0.996838);2;0.05665411;-2.191308;3.999837
1683751215879;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.038239, 0.069029, 0.996882);2;0.08056406;-2.196699;3.961131
1683751215884;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.038338, 0.068123, 0.996940);2;0.105964;-2.202256;3.909057
1683751215889;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.038432, 0.066699, 0.997033);2;0.1532987;-2.207436;3.827266
1683751215894;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.038517, 0.064748, 0.997158);2;0.127339;-2.212063;3.715170
1683751215899;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.038635, 0.062450, 0.997300);2;0.2144761;-2.218518;3.583145
1683751215904;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.038783, 0.059957, 0.997447);2;0.2130692;-2.226671;3.439926
1683751215909;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.038925, 0.057319, 0.997597);2;0.2714306;-2.234492;3.288419
1683751215914;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.039087, 0.054712, 0.997737);2;0.2927187;-2.243480;3.138728
1683751215919;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.039274, 0.052295, 0.997859);2;0.2843867;-2.253905;2.999972
1683751215924;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.039428, 0.050072, 0.997967);2;0.2995128;-2.262484;2.872351
1683751215929;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.039529, 0.047992, 0.998065);2;0.3045847;-2.268074;2.752972
1683751215934;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.039618, 0.046115, 0.998150);2;0.4129367;-2.272949;2.645209
1683751215939;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.039702, 0.044325, 0.998228);2;0.4432555;-2.277582;2.542491
1683751215944;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.039788, 0.042801, 0.998291);2;0.5145587;-2.282398;2.454983
1683751215949;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.039909, 0.041287, 0.998350);2;0.5232943;-2.289171;2.368137
1683751215954;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040019, 0.040231, 0.998389);2;0.5684245;-2.295385;2.307543
1683751215959;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040127, 0.039276, 0.998422);2;0.7148672;-2.301479;2.252727
1683751215964;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040233, 0.038449, 0.998450);2;0.8264651;-2.307521;2.205313
1683751215969;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040332, 0.037696, 0.998475);2;0.8719917;-2.313150;2.162106
1683751215974;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040433, 0.037019, 0.998496);2;0.9113019;-2.318877;2.123255
1683751215979;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040532, 0.036381, 0.998516);2;0.9635178;-2.324486;2.086678
1683751215984;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040626, 0.035850, 0.998531);2;0.989988;-2.329843;2.056212
1683751215989;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040718, 0.035374, 0.998544);2;1;-2.335062;2.028906
1683751215994;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040793, 0.034927, 0.998557);2;1;-2.339319;2.003231
1683751215999;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040831, 0.034519, 0.998570);2;1;-2.341476;1.979819
1683751216004;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040862, 0.034115, 0.998582);2;1;-2.343232;1.956673
1683751216009;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040900, 0.033810, 0.998591);2;1;-2.345401;1.939174
1683751216014;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040917, 0.033603, 0.998597);2;1;-2.346363;1.927285
1683751216019;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040927, 0.033352, 0.998605);2;1;-2.346910;1.912886
1683751216024;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040953, 0.032986, 0.998617);2;1;-2.348353;1.891880
1683751216030;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040957, 0.032878, 0.998620);2;1;-2.348615;1.885691
1683751216035;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040957, 0.032771, 0.998623);2;1;-2.348606;1.879530
1683751216040;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040959, 0.032463, 0.998633);2;1;-2.348655;1.861894
1683751216045;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040936, 0.032164, 0.998644);2;1;-2.347347;1.844737
1683751216050;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040907, 0.031829, 0.998656);2;1;-2.345622;1.825490
1683751216055;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040874, 0.031484, 0.998668);2;1;-2.343726;1.805728
1683751216060;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040842, 0.031147, 0.998680);2;1;-2.341883;1.786369
1683751216065;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040802, 0.030807, 0.998692);2;1;-2.339539;1.766847
1683751216070;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040760, 0.030444, 0.998705);2;1;-2.337132;1.746044
1683751216075;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040721, 0.030061, 0.998718);2;1;-2.334836;1.724080
1683751216080;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040666, 0.029572, 0.998735);2;1;-2.331668;1.695984
1683751216085;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040621, 0.029256, 0.998746);2;1;-2.329021;1.677848
1683751216090;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040573, 0.028936, 0.998758);2;1;-2.326277;1.659523
1683751216095;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040530, 0.028627, 0.998768);2;1;-2.323759;1.641772
1683751216100;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040495, 0.028313, 0.998779);2;1;-2.321761;1.623761
1683751216105;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040456, 0.028029, 0.998788);2;1;-2.319530;1.607490
1683751216110;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040422, 0.027719, 0.998798);2;1;-2.317517;1.589663
1683751216115;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040398, 0.027392, 0.998808);2;1;-2.316113;1.570899
1683751216120;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040381, 0.027055, 0.998818);2;1;-2.315136;1.551594
1683751216125;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040364, 0.026734, 0.998827);2;1;-2.314168;1.533173
1683751216130;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040351, 0.026421, 0.998836);2;1;-2.313377;1.515224
1683751216135;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040337, 0.026138, 0.998844);2;1;-2.312555;1.498979
1683751216140;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040339, 0.025846, 0.998852);2;1;-2.312675;1.482236
1683751216145;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040357, 0.025550, 0.998859);2;1;-2.313686;1.465253
1683751216150;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040378, 0.025255, 0.998865);2;1;-2.314866;1.448331
1683751216155;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040393, 0.024977, 0.998872);2;1;-2.315722;1.432381
1683751216160;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040407, 0.024711, 0.998878);2;1;-2.316499;1.417128
1683751216165;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040420, 0.024458, 0.998883);2;1;-2.317247;1.402601
1683751216170;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040438, 0.024155, 0.998890);2;1;-2.318209;1.385227
1683751216175;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040448, 0.023799, 0.998898);2;1;-2.318801;1.364824
1683751216180;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040459, 0.023458, 0.998906);2;1;-2.319427;1.345291
1683751216185;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040479, 0.023141, 0.998912);2;1;-2.320539;1.327114
1683751216190;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040496, 0.022841, 0.998919);2;1;-2.321462;1.309889
1683751216195;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040517, 0.022550, 0.998924);2;1;-2.322652;1.293165
1683751216200;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040654, 0.022391, 0.998922);2;1;-2.330507;1.284069
1683751216205;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040647, 0.022474, 0.998921);2;1;-2.330112;1.288864
1683751216210;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.040402, 0.022371, 0.998933);2;0.9522917;-2.316087;1.282938
1683751216215;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.038492, 0.022206, 0.999012);2;0.6395108;-2.206538;1.273369
1683751216220;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.032889, 0.022396, 0.999208);2;0.3126533;-1.885201;1.283988
1683751216225;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.022922, 0.023082, 0.999471);2;0.02675615;-1.313810;1.322940
1683751216230;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.012453, 0.023273, 0.999652);2;0;-0.713708;1.333664
1683751216235;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.000959, 0.023470, 0.999724);2;0;-0.054976;1.344851
1683751216240;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.011213, 0.023752, 0.999655);2;0;0.642651;1.361109
1683751216245;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.020849, 0.023945, 0.999496);2;0;1.194968;1.372363
1683751216250;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.030010, 0.024460, 0.999250);2;0;1.720237;1.402221
1683751216255;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.036750, 0.024684, 0.999020);2;0;2.106733;1.415364
1683751216260;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.042293, 0.024880, 0.998795);2;0;2.424685;1.426936
1683751216265;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.046108, 0.025044, 0.998623);2;0;2.643548;1.436599
1683751216270;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.049002, 0.025152, 0.998482);2;0;2.809602;1.442979
1683751216275;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.051232, 0.025235, 0.998368);2;0;2.937585;1.447909
1683751216280;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.052999, 0.025314, 0.998274);2;0;3.039002;1.452578
1683751216285;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.054396, 0.025366, 0.998197);2;0;3.119215;1.455698
1683751216290;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.055455, 0.025421, 0.998138);2;0;3.179985;1.458917
1683751216295;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.056232, 0.025440, 0.998094);2;0;3.224598;1.460082
1683751216300;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.056842, 0.025443, 0.998059);2;0;3.259646;1.460303
1683751216305;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.057271, 0.025455, 0.998034);2;0;3.284275;1.461003
1683751216310;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.057603, 0.025457, 0.998015);2;0;3.303323;1.461177
1683751216315;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.057780, 0.025457, 0.998005);2;0.1915224;3.313495;1.461184
1683751216320;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.057879, 0.025451, 0.997999);2;0.4742917;3.319149;1.460834
1683751216325;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.057969, 0.025431, 0.997994);2;0.5884075;3.324317;1.459690
1683751216330;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.058039, 0.025412, 0.997991);2;0.7059255;3.328333;1.458640
1683751216335;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.058091, 0.025375, 0.997989);2;0.8496714;3.331331;1.456506
1683751216340;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.058119, 0.025346, 0.997988);2;0.899795;3.332923;1.454838
1683751216345;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.058105, 0.025320, 0.997989);2;1;3.332123;1.453323
1683751216350;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.058052, 0.025292, 0.997993);2;1;3.329047;1.451745
1683751216355;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.057979, 0.025268, 0.997998);2;1;3.324859;1.450321
1683751216360;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.057935, 0.025242, 0.998001);2;1;3.322362;1.448864
1683751216365;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.057874, 0.025223, 0.998005);2;1;3.318832;1.447728
1683751216370;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.057824, 0.025193, 0.998009);2;1;3.315994;1.446023
1683751216375;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.057751, 0.025147, 0.998014);2;1;3.311754;1.443360
1683751216380;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.057671, 0.025103, 0.998020);2;1;3.307195;1.440870
1683751216385;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.057614, 0.025050, 0.998025);2;1;3.303900;1.437777
1683751216390;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.057544, 0.024997, 0.998030);2;1;3.299896;1.434755
1683751216395;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.057482, 0.024948, 0.998035);2;1;3.296312;1.431938
1683751216400;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.057411, 0.024898, 0.998040);2;1;3.292234;1.429079
1683751216405;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.057320, 0.024849, 0.998047);2;1;3.286994;1.426252
1683751216410;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.057242, 0.024794, 0.998053);2;1;3.282500;1.423044
1683751216415;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.057183, 0.024735, 0.998057);2;1;3.279150;1.419702
1683751216420;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.057133, 0.024672, 0.998062);2;1;3.276289;1.416083
1683751216425;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.057080, 0.024566, 0.998067);2;1;3.273215;1.409956
1683751216430;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.057037, 0.024472, 0.998072);2;1;3.270759;1.404559
1683751216435;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.056982, 0.024363, 0.998078);2;1;3.267547;1.398326
