CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity
1684535868855;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.027202, 0.084434, 0.996058);2;0;-1.564356;4.845286
1684535868860;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.026076, 0.084908, 0.996048);2;0;-1.499646;4.872405
1684535868865;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.025300, 0.085303, 0.996034);2;0;-1.455016;4.895027
1684535868870;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.024667, 0.085563, 0.996027);2;0;-1.418669;4.909923
1684535868875;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.024151, 0.085813, 0.996019);2;0;-1.388984;4.924222
1684535868880;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.023739, 0.086109, 0.996003);2;0.02712396;-1.365339;4.941173
1684535868885;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.023337, 0.086671, 0.995964);2;0.3009148;-1.342302;4.973506
1684535868890;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.023040, 0.087013, 0.995941);2;0.5182528;-1.325228;4.993133
1684535868895;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.022660, 0.087371, 0.995918);2;0.6492214;-1.303408;5.013681
1684535868900;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.022464, 0.087600, 0.995902);2;0.9382511;-1.292172;5.026810
1684535868905;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.022194, 0.087743, 0.995896);2;0.9410534;-1.276670;5.035040
1684535868910;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.022091, 0.087821, 0.995891);2;0.9676138;-1.270759;5.039487
1684535868915;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.021981, 0.087923, 0.995885);2;0.9617655;-1.264402;5.045345
1684535868920;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.021938, 0.088036, 0.995876);2;0.975523;-1.261927;5.051834
1684535868925;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.022704, 0.087652, 0.995892);2;0.8523458;-1.306011;5.029851
1684535868930;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.023311, 0.087387, 0.995902);2;0.8486178;-1.340875;5.014649
1684535868935;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.023692, 0.087212, 0.995908);2;0.8330958;-1.362797;5.004661
1684535868940;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.024214, 0.087293, 0.995888);2;0.7683137;-1.392831;5.009356
1684535868945;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.024609, 0.087330, 0.995875);2;0.7668777;-1.415531;5.011551
1684535868950;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.024931, 0.087375, 0.995864);2;0.7750495;-1.434087;5.014165
1684535868955;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.025159, 0.087375, 0.995858);2;0.7838756;-1.447166;5.014197
1684535868960;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.025322, 0.087331, 0.995858);2;0.7792094;-1.456537;5.011663
1684535868965;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.025436, 0.087346, 0.995853);2;0.7795821;-1.463152;5.012553
1684535868970;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.025458, 0.087381, 0.995850);2;0.7618248;-1.464392;5.014607
1684535868975;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.025387, 0.087432, 0.995847);2;0.7495134;-1.460328;5.017529
1684535868980;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.025271, 0.087479, 0.995846);2;0.7846486;-1.453662;5.020179
1684535868985;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.025151, 0.087523, 0.995845);2;0.811788;-1.446724;5.022723
1684535868990;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.025018, 0.087538, 0.995847);2;0.8159914;-1.439128;5.023573
1684535868995;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.024884, 0.087526, 0.995851);2;0.8251603;-1.431376;5.022869
1684535869000;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.024778, 0.087394, 0.995866);2;0.795779;-1.425290;5.015243
1684535869005;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.024651, 0.087278, 0.995879);2;0.8033051;-1.417950;5.008548
1684535869010;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.024468, 0.087141, 0.995895);2;0.7844488;-1.407396;5.000664
1684535869015;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.024226, 0.086882, 0.995924);2;0.7514579;-1.393429;4.985709
1684535869020;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.023960, 0.086590, 0.995956);2;0.8830618;-1.378127;4.968871
1684535869025;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.023634, 0.086238, 0.995994);2;0.8782229;-1.359303;4.948626
1684535869030;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.023512, 0.086010, 0.996017);2;0.84794;-1.352279;4.935474
1684535869035;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.023224, 0.085674, 0.996053);2;0.8770384;-1.335658;4.916109
1684535869040;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.022942, 0.085285, 0.996092);2;0.8777552;-1.319425;4.893712
1684535869045;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.021681, 0.084976, 0.996147);2;0.7156699;-1.246850;4.875793
1684535869050;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.018668, 0.084910, 0.996214);2;0.5224673;-1.073536;4.871724
1684535869055;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.015726, 0.084751, 0.996278);2;0.5065741;-0.904345;4.862321
1684535869060;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.011974, 0.084746, 0.996331);2;0.4373692;-0.688544;4.861781
1684535869065;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.008405, 0.084807, 0.996362);2;0.44262;-0.483300;4.865102
1684535869070;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.003727, 0.084792, 0.996392);2;0.3513105;-0.214306;4.864114
1684535869075;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.000362, 0.084766, 0.996401);2;0.3613583;0.020801;4.862543
1684535869080;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.003877, 0.084685, 0.996400);2;0.3485187;0.222964;4.857949
1684535869085;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.006807, 0.084566, 0.996395);2;0.3474693;0.391394;4.851201
1684535869090;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.009213, 0.084397, 0.996390);2;0.3429446;0.529775;4.841575
1684535869095;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.011143, 0.084191, 0.996387);2;0.3763299;0.640762;4.829821
1684535869100;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.012532, 0.083970, 0.996389);2;0.3703651;0.720572;4.817184
1684535869105;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.013649, 0.083726, 0.996395);2;0.3882746;0.784830;4.803207
1684535869110;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.014625, 0.083501, 0.996400);2;0.4199624;0.840909;4.790321
1684535869115;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.015505, 0.083262, 0.996407);2;0.4172185;0.891503;4.776673
1684535869120;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.016220, 0.083055, 0.996413);2;0.4305337;0.932588;4.764815
1684535869125;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.016776, 0.082883, 0.996418);2;0.4784165;0.964576;4.754987
1684535869130;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.017903, 0.082453, 0.996434);2;0.4425255;1.029348;4.730338
1684535869135;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.018699, 0.082159, 0.996444);2;0.4277794;1.075044;4.713473
1684535869140;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.019246, 0.081951, 0.996451);2;0.5763472;1.106499;4.701569
1684535869145;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.019666, 0.081747, 0.996459);2;0.7810776;1.130650;4.689919
1684535869150;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.018889, 0.081373, 0.996505);2;0.6872631;1.085904;4.668346
1684535869155;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.018195, 0.081074, 0.996542);2;0.7598995;1.045988;4.651094
1684535869160;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.017565, 0.080806, 0.996575);2;0.7661371;1.009774;4.635632
1684535869165;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.017986, 0.081113, 0.996543);2;0.711468;1.033967;4.653294
1684535869170;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.018300, 0.081395, 0.996514);2;0.703457;1.052049;4.669543
1684535869175;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.018791, 0.081134, 0.996526);2;0.5932763;1.080252;4.654587
1684535869180;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.017269, 0.080335, 0.996618);2;0.2608889;0.992706;4.608493
1684535869185;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.017501, 0.080794, 0.996577);2;0;1.006050;4.634934
1684535869190;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.017691, 0.081166, 0.996544);2;0;1.017032;4.656340
1684535869195;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.017851, 0.081444, 0.996518);2;0;1.026234;4.672296
1684535869200;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.017993, 0.081660, 0.996498);2;0;1.034424;4.684757
1684535869205;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.018138, 0.081842, 0.996480);2;0;1.042773;4.695227
1684535869210;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.018290, 0.082037, 0.996462);2;0;1.051568;4.706424
1684535869215;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.018457, 0.082207, 0.996444);2;0;1.061180;4.716267
1684535869220;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.018599, 0.082376, 0.996428);2;0;1.069344;4.725961
1684535869225;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.018726, 0.082560, 0.996410);2;0;1.076635;4.736555
1684535869230;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.018822, 0.082721, 0.996395);2;0.001695692;1.082181;4.745836
1684535869235;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.018943, 0.082835, 0.996383);2;0.00426134;1.089175;4.752383
1684535869240;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.019120, 0.082947, 0.996371);2;0;1.099328;4.758827
1684535869245;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.019283, 0.083025, 0.996361);2;0.1106519;1.108721;4.763376
1684535869250;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.019442, 0.083064, 0.996355);2;0.1152565;1.117856;4.765589
1684535869255;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.019624, 0.083069, 0.996351);2;0.1145202;1.128318;4.765886
1684535869260;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.019800, 0.083057, 0.996348);2;0.279907;1.138482;4.765233
1684535869265;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.019906, 0.083023, 0.996349);2;0.2764273;1.144557;4.763280
1684535869270;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.020244, 0.083099, 0.996336);2;0.3429663;1.164026;4.767685
1684535869275;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.021729, 0.083290, 0.996288);2;0.4987522;1.249412;4.778860
1684535869280;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.026317, 0.083697, 0.996144);2;0.555239;1.513316;4.802749
1684535869285;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.032137, 0.083860, 0.995959);2;0.4664079;1.848154;4.812991
1684535869290;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.042316, 0.083750, 0.995588);2;0.1646984;2.433788;4.808473
1684535869295;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.051644, 0.083711, 0.995151);2;0.1489578;2.970740;4.808350
1684535869300;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.059119, 0.083811, 0.994726);2;0.1101906;3.401227;4.816120
1684535869305;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.065037, 0.083972, 0.994344);2;0.1019804;3.742226;4.827135
1684535869310;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.069508, 0.084175, 0.994024);2;0.1041425;3.999972;4.840338
1684535869315;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.072928, 0.084464, 0.993754);2;0.08500905;4.197178;4.858182
1684535869320;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.075437, 0.084755, 0.993542);2;0.0827585;4.341993;4.875869
1684535869325;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.077524, 0.085053, 0.993356);2;0.07755366;4.462443;4.893845
1684535869330;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.079054, 0.085326, 0.993212);2;0.08831304;4.550819;4.910181
1684535869335;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.080089, 0.085509, 0.993113);2;0.08410294;4.610624;4.921113
1684535869340;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.081035, 0.085726, 0.993018);2;0.07666502;4.665251;4.934017
1684535869345;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.081828, 0.085810, 0.992946);2;0.06161197;4.711034;4.939195
1684535869350;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.082339, 0.085846, 0.992900);2;0.06123325;4.740578;4.941509
1684535869355;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.082714, 0.085879, 0.992866);2;0.06519873;4.762196;4.943546
1684535869360;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.082896, 0.085988, 0.992842);2;0.05923478;4.772752;4.949940
1684535869365;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.083018, 0.086080, 0.992823);2;0.1150964;4.779823;4.955294
1684535869370;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.083117, 0.086173, 0.992807);2;0.3022128;4.785608;4.960680
1684535869375;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.083176, 0.086277, 0.992793);2;0.6277572;4.789016;4.966689
1684535869380;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.083140, 0.086372, 0.992788);2;0.7120478;4.786980;4.972159
1684535869385;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.083107, 0.086500, 0.992779);2;1;4.785157;4.979576
1684535869390;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.083051, 0.086672, 0.992769);2;1;4.782021;4.989468
1684535869395;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.082990, 0.086929, 0.992752);2;1;4.778610;5.004250
1684535869400;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.082883, 0.087191, 0.992738);2;1;4.772537;5.019326
1684535869405;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.082732, 0.087590, 0.992715);2;1;4.763949;5.042335
1684535869410;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.082631, 0.087928, 0.992694);2;1;4.758290;5.061762
1684535869415;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.082438, 0.088328, 0.992674);2;1;4.747305;5.084755
1684535869420;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.082245, 0.088678, 0.992659);2;1;4.736344;5.104898
1684535869425;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.082089, 0.089068, 0.992637);2;1;4.727504;5.127322
1684535869430;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.081894, 0.089401, 0.992623);2;1;4.716362;5.146504
1684535869435;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.081727, 0.089604, 0.992619);2;1;4.706826;5.158137
1684535869440;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.081592, 0.089733, 0.992618);2;1;4.699065;5.165539
1684535869445;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.081450, 0.089862, 0.992618);2;1;4.690937;5.172923
1684535869450;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.081347, 0.089964, 0.992617);2;1;4.685030;5.178733
1684535869455;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.081278, 0.090024, 0.992618);2;1;4.681054;5.182207
1684535869460;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.081205, 0.090085, 0.992618);2;1;4.676867;5.185653
1684535869465;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.081138, 0.090104, 0.992622);2;1;4.673011;5.186720
1684535869470;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.081083, 0.090078, 0.992629);2;1;4.669825;5.185198
1684535869475;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.081043, 0.090016, 0.992638);2;1;4.667489;5.181593
1684535869480;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.081022, 0.089883, 0.992651);2;1;4.666262;5.173920
1684535869485;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.080996, 0.089719, 0.992668);2;1;4.664652;5.164431
1684535869490;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.080965, 0.089531, 0.992688);2;1;4.662824;5.153604
1684535869495;(0.000000, 0.400000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.080996, 0.089392, 0.992698);2;1;4.664551;5.145567
