CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity
1684703379549;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.145897, 0.066605, 0.987055);1.111643;0;8.408036;3.860369
1684703379554;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.146083, 0.066622, 0.987027);1.107197;0;8.418815;3.861471
1684703379559;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.146584, 0.065910, 0.987000);1.103602;0;8.447541;3.820413
1684703379564;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.146593, 0.065581, 0.987021);1.097585;0;8.447861;3.801364
1684703379569;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.146998, 0.065211, 0.986985);1.090239;0;8.471177;3.780109
1684703379574;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.147316, 0.065219, 0.986937);1.086038;0;8.489615;3.780707
1684703379579;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.147309, 0.065628, 0.986911);1.08378;0;8.489473;3.804502
1684703379584;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.147479, 0.065737, 0.986878);1.084175;0.2163702;8.499354;3.810917
1684703379589;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.147602, 0.066034, 0.986840);1.08484;0.1865351;8.506689;3.828230
1684703379594;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.147738, 0.066282, 0.986803);1.083293;0.2012793;8.514741;3.842717
1684703379599;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.147668, 0.065989, 0.986833);1.070297;0.1574331;8.510512;3.825653
1684703379604;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.147433, 0.066220, 0.986853);1.066766;0.1008703;8.496962;3.838944
1684703379609;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.147433, 0.066144, 0.986858);1.06065;0.09995455;8.496949;3.834519
1684703379614;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.146577, 0.065084, 0.987056);1.110951;0;8.446618;3.772453
1684703379619;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.146679, 0.065052, 0.987043);1.10777;0;8.452559;3.770690
1684703379624;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.146734, 0.064976, 0.987040);1.101747;0;8.455690;3.766317
1684703379629;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.146804, 0.064930, 0.987032);1.098002;0;8.459717;3.763687
1684703379634;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.146930, 0.064964, 0.987011);1.089474;0;8.467085;3.765715
1684703379639;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.147168, 0.065033, 0.986971);1.079641;0;8.480899;3.769850
1684703379644;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.147863, 0.065414, 0.986842);1.079592;0;8.521485;3.792357
1684703379649;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.152921, 0.065400, 0.986072);1.055732;0;8.815250;3.794504
1684703379654;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.158409, 0.065397, 0.985206);1.053725;0;9.134280;3.797669
1684703379659;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.165239, 0.065215, 0.984095);1.062892;0;9.531596;3.791365
1684703379664;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.171797, 0.065006, 0.982985);1.047804;0;9.913469;3.783507
1684703379669;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.177167, 0.064845, 0.982042);1.017802;0;10.226518;3.777811
1684703379674;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.181540, 0.064716, 0.981252);0.9838895;0;10.481675;3.773335
1684703379679;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.185727, 0.064580, 0.980477);0.9564281;0;10.726184;3.768410
1684703379684;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.188667, 0.064510, 0.979920);0.9270591;0;10.897967;3.766462
1684703379689;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.191067, 0.064465, 0.979458);0.9014535;0;11.038304;3.765603
1684703379694;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.193085, 0.064438, 0.979064);0.8756195;0;11.156351;3.765555
1684703379699;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.194812, 0.064380, 0.978726);0.8548517;0;11.257372;3.763438
1684703379704;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.196227, 0.064297, 0.978448);0.8388421;0;11.340179;3.759705
1684703379709;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.197487, 0.064232, 0.978199);0.824109;0;11.413940;3.756876
1684703379714;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.198498, 0.064078, 0.978004);0.8143613;0.08210815;11.473053;3.748632
1684703379719;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.199170, 0.063937, 0.977877);0.805216;0.09395813;11.512329;3.740899
1684703379724;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.200132, 0.063761, 0.977692);0.8087423;0.06949861;11.568551;3.731334
1684703379729;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.200476, 0.063545, 0.977636);0.8195493;0.06674162;11.588531;3.718941
1684703379734;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.201087, 0.063177, 0.977534);0.8277164;0.05536006;11.624072;3.697828
1684703379739;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.202591, 0.062631, 0.977259);0.8271885;0.1124923;11.711838;3.667012
1684703379744;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.203972, 0.062071, 0.977007);0.8205951;0.6321262;11.792409;3.635245
1684703379749;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.205377, 0.061420, 0.976754);0.8088234;0.6391148;11.874285;3.598109
1684703379754;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.206329, 0.060593, 0.976605);0.7941086;0.7208193;11.929538;3.550329
1684703379759;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.207373, 0.059825, 0.976431);0.7835697;0.7242886;11.990246;3.506092
1684703379764;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.208147, 0.058999, 0.976317);0.7731301;0.7346956;12.035035;3.458166
1684703379769;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.208780, 0.058320, 0.976222);0.7603332;0.7304812;12.071699;3.418832
1684703379774;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.208462, 0.058277, 0.976293);0.7609063;0.6565477;12.053034;3.416062
1684703379779;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.208733, 0.057956, 0.976254);0.7508487;0.6146474;12.068676;3.397432
1684703379784;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.208616, 0.058090, 0.976271);0.7517189;0.5465767;12.061909;3.405169
1684703379789;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.208743, 0.058174, 0.976239);0.7496234;0.5307935;12.069460;3.410229
1684703379794;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.208884, 0.058130, 0.976211);0.7346674;0.5262756;12.077686;3.407759
1684703379799;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.208707, 0.058377, 0.976234);0.7340891;0.4694213;12.067470;3.422090
1684703379804;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.208764, 0.058273, 0.976228);0.7149104;0.4088541;12.070764;3.416069
1684703379809;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.208768, 0.058236, 0.976230);0.7002096;0.4261163;12.070978;3.413858
1684703379814;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.208780, 0.058261, 0.976226);0.6845115;0.4233515;12.071694;3.415368
1684703379819;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.208928, 0.058216, 0.976197);0.6700519;0.4330267;12.080305;3.412811
1684703379824;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.209062, 0.058138, 0.976173);0.6576732;0.4616531;12.088155;3.408372
1684703379829;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.209156, 0.058075, 0.976156);0.6510325;0.5013351;12.093595;3.404707
1684703379834;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.209369, 0.057866, 0.976123);0.6440784;0.5543712;12.105990;3.392594
1684703379839;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.209575, 0.057610, 0.976094);0.6376959;0.5545411;12.117879;3.377708
1684703379844;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.209803, 0.057315, 0.976062);0.6318152;0.5701079;12.131029;3.360576
1684703379849;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.209927, 0.056985, 0.976055);0.6290157;0.5877269;12.138067;3.341322
1684703379854;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.210192, 0.056561, 0.976023);0.6262509;0.5785224;12.153367;3.316629
1684703379859;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.210333, 0.056479, 0.975997);0.6327659;0.5320469;12.161556;3.311879
1684703379864;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.210460, 0.056346, 0.975977);0.6396292;0.53476;12.168924;3.304192
1684703379869;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.210544, 0.056218, 0.975967);0.6407821;0.6488033;12.173778;3.296724
1684703379874;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.210448, 0.055858, 0.976008);0.6435799;0.6620106;12.167893;3.275545
1684703379879;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.210310, 0.055758, 0.976044);0.6482659;0.6918246;12.159716;3.269550
1684703379884;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.210187, 0.055628, 0.976077);0.6535823;0.71026;12.152411;3.261836
1684703379889;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.210111, 0.055459, 0.976103);0.6586056;0.7197299;12.147829;3.251874
1684703379894;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.210017, 0.055571, 0.976117);0.6696221;0.7311282;12.142396;3.258343
1684703379899;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.209981, 0.055423, 0.976133);0.6766034;0.7469844;12.140175;3.249656
1684703379904;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.209667, 0.055552, 0.976194);0.687554;0.6427013;12.121845;3.256985
1684703379909;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.210355, 0.054454, 0.976108);0.688226;0.282902;12.161448;3.193019
1684703379914;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.212776, 0.053135, 0.975655);0.6813255;0.06542141;12.302717;3.117312
1684703379919;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.212418, 0.054291, 0.975670);0.7356929;0;12.282488;3.184927
1684703379924;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.213407, 0.054889, 0.975420);0.8126819;0;12.340984;3.220770
1684703379929;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.214826, 0.055416, 0.975079);2;0;12.424742;3.252772
1684703379934;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.221506, 0.056524, 0.973519);0.9708538;0;12.818368;3.322934
1684703379939;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.226004, 0.057841, 0.972408);0.9403976;0;13.084233;3.404084
1684703379944;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.230579, 0.059228, 0.971250);0.8880356;0;13.355021;3.489664
1684703379949;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.234741, 0.060274, 0.970188);0.8257508;0;13.601552;3.555004
1684703379954;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.241151, 0.060516, 0.968599);0.7994441;0;13.980605;3.575071
1684703379959;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.247090, 0.060816, 0.967082);0.7869756;0;14.332491;3.598340
1684703379964;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.250238, 0.061130, 0.966253);0.7665548;0;14.519338;3.619987
1684703379969;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.252924, 0.061582, 0.965524);0.7588153;0;14.679078;3.649406
1684703379974;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.257174, 0.061044, 0.964435);0.7603375;0;14.930919;3.621697
1684703379979;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.260045, 0.060565, 0.963695);0.762142;0;15.101103;3.596100
1684703379984;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.262919, 0.060105, 0.962944);0.7675327;0;15.271616;3.571661
1684703379989;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.260918, 0.061065, 0.963428);0.7452266;0;15.153477;3.626702
1684703379994;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.259640, 0.061910, 0.963719);0.7330118;0;15.078292;3.675669
1684703379999;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.262691, 0.061878, 0.962894);0.7557463;0;15.259745;3.676894
1684703380004;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.263427, 0.061963, 0.962687);0.7603132;0;15.303656;3.682742
1684703380009;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.266000, 0.061583, 0.962004);0.7777296;0;15.456426;3.662784
1684703380014;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.263947, 0.062758, 0.962493);0.7667398;0;15.335355;3.730624
1684703380019;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.264559, 0.062513, 0.962341);0.7672809;0;15.371578;3.716667
1684703380024;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.265014, 0.062282, 0.962231);0.768763;0;15.398437;3.703382
1684703380029;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.265642, 0.062133, 0.962067);0.7731981;0;15.435675;3.695211
1684703380034;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.266251, 0.061957, 0.961910);0.7781729;0;15.471778;3.685371
1684703380039;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.266850, 0.061794, 0.961755);0.7833636;0;15.507282;3.676276
1684703380044;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.266887, 0.061637, 0.961755);0.7849233;0;15.509324;3.666977
1684703380049;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.267511, 0.061384, 0.961598);0.7899844;0;15.546273;3.652563
1684703380054;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.268089, 0.061185, 0.961449);0.7926729;0;15.580480;3.641272
1684703380059;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.267029, 0.061469, 0.961726);0.784998;0;15.517630;3.657124
1684703380064;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.266111, 0.061723, 0.961964);0.7768074;0;15.463177;3.671236
1684703380069;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.265394, 0.061947, 0.962148);0.7703243;0;15.420703;3.683830
1684703380074;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.265085, 0.062116, 0.962222);0.7675611;0;15.402457;3.693596
1684703380079;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.265172, 0.062320, 0.962185);0.7695076;0;15.407834;3.705854
1684703380084;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.265355, 0.062564, 0.962119);0.7706727;0;15.419020;3.720554
1684703380089;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.265995, 0.062767, 0.961929);0.778391;0;15.457298;3.733346
1684703380094;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.266781, 0.062873, 0.961704);0.786725;0;15.504219;3.740486
1684703380099;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.267208, 0.062749, 0.961594);0.7907062;0;15.529542;3.733531
1684703380104;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.267575, 0.062665, 0.961497);0.7939626;0;15.551349;3.728955
1684703380109;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.268126, 0.062605, 0.961347);0.7999458;0.07272573;15.584149;3.725976
1684703380114;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.268815, 0.062554, 0.961158);0.8070614;0.3572065;15.625160;3.723663
1684703380119;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.269515, 0.062595, 0.960960);0.8149428;0.3351559;15.666935;3.726871
1684703380124;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.269436, 0.062640, 0.960979);0.811223;0.2572901;15.662241;3.729460
1684703380129;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.270269, 0.062625, 0.960746);0.8250002;0.1361653;15.711898;3.729481
1684703380134;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.270974, 0.062619, 0.960548);0.8342593;0.1369256;15.753967;3.729906
1684703380139;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.271477, 0.062510, 0.960413);0.8392676;0.1443708;15.783851;3.723963
1684703380144;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.272512, 0.062296, 0.960133);0.8524302;0.1303707;15.845404;3.712316
1684703380149;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.270979, 0.062929, 0.960526);0.8434608;0;15.754569;3.748368
1684703380154;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.270204, 0.063322, 0.960719);0.8401075;0;15.708749;3.770962
1684703380159;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.269927, 0.063509, 0.960784);0.8397129;0;15.692421;3.781827
1684703380164;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.269881, 0.063749, 0.960781);0.8406631;0;15.689932;3.796100
1684703380169;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.270114, 0.063883, 0.960707);0.8479686;0;15.703976;3.804308
1684703380174;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.270432, 0.063939, 0.960614);0.8551154;0;15.722961;3.808009
1684703380179;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.270865, 0.063876, 0.960496);0.8631116;0;15.748763;3.804761
1684703380184;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.270884, 0.063791, 0.960496);0.8635197;0;15.749790;3.799696
1684703380189;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.270900, 0.063646, 0.960501);0.8620436;0;15.750591;3.791084
1684703380194;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.270644, 0.063743, 0.960567);0.8548186;0;15.735434;3.796555
1684703380199;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.270830, 0.063833, 0.960509);0.8492795;0;15.746581;3.802132
1684703380204;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.271243, 0.064124, 0.960372);0.8395274;0;15.771554;3.819981
1684703380209;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.272574, 0.064666, 0.959959);0.8407163;0;15.851543;3.853801
1684703380214;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.274035, 0.065311, 0.959500);0.8381328;0;15.939442;3.893966
1684703380219;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.275345, 0.066024, 0.959076);0.8309506;0;16.018447;3.938094
1684703380224;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.276516, 0.066787, 0.958686);0.8218491;0;16.089281;3.985078
1684703380229;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.276872, 0.067762, 0.958515);0.8056276;0;16.111613;4.043799
1684703380234;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.277934, 0.068468, 0.958157);0.7964137;0;16.175908;4.087311
1684703380239;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.278829, 0.069125, 0.957850);0.7875709;0;16.230221;4.127725
1684703380244;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.278713, 0.069883, 0.957829);0.7696716;0;16.224130;4.172874
1684703380249;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.279252, 0.070553, 0.957622);0.7636762;0;16.257223;4.213670
1684703380254;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.279680, 0.070904, 0.957472);0.7627541;0.006201421;16.283210;4.235228
1684703380259;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.280215, 0.071247, 0.957290);0.763467;0.04157482;16.315673;4.256449
1684703380264;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.280728, 0.071594, 0.957113);0.7633439;0.1083658;16.346802;4.277851
1684703380269;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.281200, 0.071907, 0.956952);0.7620816;0.1313783;16.375401;4.297213
1684703380274;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.281669, 0.072206, 0.956791);0.7603764;0.160561;16.403881;4.315725
1684703380279;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(0.282051, 0.072532, 0.956654);0.7597581;0.2361398;16.427122;4.335800
