CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity
1684704388427;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.064186, 0.107587, 0.992122);2;0.8388698;-3.701605;6.189051
1684704388432;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.064122, 0.107597, 0.992125);2;0.8733636;-3.697915;6.189612
1684704388437;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.064061, 0.107671, 0.992121);2;0.8744869;-3.694468;6.193839
1684704388442;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.064046, 0.107659, 0.992123);2;0.85561;-3.693587;6.193149
1684704388447;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.063902, 0.107478, 0.992152);2;0.8177898;-3.685178;6.182649
1684704388452;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.063739, 0.107462, 0.992164);2;0.830031;-3.675795;6.181653
1684704388457;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.063550, 0.107368, 0.992186);2;0.8273365;-3.664797;6.176136
1684704388462;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.063352, 0.107325, 0.992204);2;0.8617821;-3.653368;6.173582
1684704388467;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.063125, 0.107376, 0.992213);2;0.8544051;-3.640278;6.176428
1684704388472;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.062935, 0.107372, 0.992225);2;0.8497225;-3.629319;6.176138
1684704388477;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.062817, 0.107283, 0.992242);2;0.8431981;-3.622483;6.170974
1684704388482;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.062714, 0.107145, 0.992264);2;0.8445278;-3.616429;6.162944
1684704388487;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.062678, 0.107012, 0.992280);2;0.8341094;-3.614338;6.155230
1684704388492;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.062649, 0.106859, 0.992299);2;0.8501872;-3.612609;6.146375
1684704388497;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.062441, 0.106912, 0.992306);2;0.7932444;-3.600580;6.149400
1684704388502;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.062130, 0.106937, 0.992323);2;0.7823538;-3.582679;6.150723
1684704388507;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.061532, 0.107018, 0.992351);2;0.754227;-3.548146;6.155175
1684704388512;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.060749, 0.107134, 0.992387);2;0.7427921;-3.503011;6.161576
1684704388517;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.059727, 0.107230, 0.992439);2;0.7148698;-3.443995;6.166696
1684704388522;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.058579, 0.107354, 0.992494);2;0.7048417;-3.377767;6.173441
1684704388527;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.057389, 0.107417, 0.992556);2;0.6886015;-3.309112;6.176639
1684704388532;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.056169, 0.107450, 0.992623);2;0.6893636;-3.238719;6.178130
1684704388537;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.054961, 0.107434, 0.992692);2;0.6900433;-3.168988;6.176781
1684704388542;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.053852, 0.107367, 0.992760);2;0.7258435;-3.104958;6.172536
1684704388547;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.052778, 0.107361, 0.992818);2;0.7416332;-3.042959;6.171866
1684704388552;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.051713, 0.107348, 0.992876);2;0.752116;-2.981482;6.170753
1684704388557;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.050869, 0.107285, 0.992926);2;0.7430601;-2.932784;6.166862
1684704388562;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.050179, 0.107200, 0.992970);2;0.7620947;-2.892927;6.161736
1684704388567;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.049553, 0.107082, 0.993015);2;0.7682483;-2.856796;6.154744
1684704388572;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.048873, 0.106989, 0.993058);2;0.7790804;-2.817524;6.149153
1684704388577;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.048285, 0.107008, 0.993085);2;0.7566138;-2.783604;6.150064
1684704388582;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.047762, 0.107073, 0.993103);2;0.7521913;-2.753431;6.153677
1684704388587;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.047347, 0.107126, 0.993117);2;0.7544263;-2.729538;6.156611
1684704388592;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.046902, 0.107229, 0.993128);2;0.7957391;-2.703848;6.162399
1684704388597;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.046570, 0.107276, 0.993138);2;0.7971718;-2.684736;6.164997
1684704388602;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.046218, 0.107381, 0.993143);2;0.8303177;-2.664473;6.170989
1684704388607;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.045913, 0.107588, 0.993135);2;0.8322935;-2.646926;6.182832
1684704388612;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.045689, 0.107802, 0.993122);2;0.8625222;-2.634038;6.195114
1684704388617;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.045626, 0.107951, 0.993109);2;0.8610367;-2.630446;6.203695
1684704388622;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.045536, 0.108204, 0.993085);2;0.8584452;-2.625323;6.218294
1684704388627;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.045382, 0.108504, 0.993060);2;0.8613386;-2.616524;6.235547
1684704388632;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.045277, 0.108942, 0.993016);2;0.8564236;-2.610621;6.260784
1684704388637;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.045083, 0.109684, 0.992944);2;0.8196893;-2.599616;6.303538
1684704388642;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.044967, 0.110480, 0.992861);2;0.8352941;-2.593156;6.349446
1684704388647;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.044745, 0.111331, 0.992776);2;0.8262979;-2.580629;6.398474
1684704388652;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.044558, 0.112350, 0.992669);2;0.821649;-2.570111;6.457261
1684704388657;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.044462, 0.113341, 0.992561);2;0.8175414;-2.564884;6.514399
1684704388662;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.044303, 0.114234, 0.992466);2;0.8137636;-2.555969;6.565914
1684704388667;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.044211, 0.115087, 0.992371);2;0.8223352;-2.550887;6.615140
1684704388672;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.044083, 0.115739, 0.992301);2;0.8419493;-2.543678;6.652762
1684704388677;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.043980, 0.116144, 0.992258);2;0.8367716;-2.537858;6.676099
1684704388682;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.043919, 0.116551, 0.992213);2;0.8314095;-2.534450;6.699602
1684704388687;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.043820, 0.116821, 0.992186);2;0.8437641;-2.528817;6.715152
1684704388692;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.043724, 0.117060, 0.992162);2;0.8668892;-2.523341;6.728923
1684704388697;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.043337, 0.117160, 0.992167);2;0.8320548;-2.501012;6.734560
1684704388702;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.043534, 0.117203, 0.992153);2;0.7492053;-2.512452;6.737107
1684704388707;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.045214, 0.117075, 0.992093);2;0.2187026;-2.609407;6.730213
1684704388712;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.047612, 0.116879, 0.992004);2;0.1490777;-2.747839;6.719644
1684704388717;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.052457, 0.116549, 0.991799);2;0;-3.027606;6.702256
1684704388722;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.061228, 0.116368, 0.991317);2;0;-3.534315;6.695166
1684704388727;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.069666, 0.116348, 0.990762);2;0;-4.022168;6.697712
1684704388732;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.077605, 0.116361, 0.990171);2;0;-4.481432;6.702435
1684704388737;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.084205, 0.116303, 0.989638);2;0;-4.863379;6.702686
1684704388742;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.089639, 0.116241, 0.989168);2;0;-5.178058;6.702337
1684704388747;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.094168, 0.116264, 0.988744);2;0;-5.440451;6.706470
1684704388752;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.097670, 0.116144, 0.988419);2;0;-5.643318;6.701799
1684704388757;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.100397, 0.116052, 0.988156);2;0;-5.801385;6.698293
1684704388762;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.102286, 0.115840, 0.987987);2;0;-5.910771;6.687287
1684704388767;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.103722, 0.115566, 0.987870);2;0;-5.993834;6.672433
1684704388772;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.104906, 0.115255, 0.987781);2;0;-6.062311;6.655208
1684704388777;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.105913, 0.114702, 0.987738);2;0;-6.120297;6.623835
1684704388782;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.106840, 0.114039, 0.987715);2;0;-6.173587;6.586030
1684704388787;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.107716, 0.113649, 0.987665);2;0;-6.224142;6.564057
1684704388792;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.109123, 0.113807, 0.987492);2;0;-6.305917;6.574232
1684704388797;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.109957, 0.113952, 0.987383);2;0;-6.354365;6.583244
1684704388802;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.110888, 0.114179, 0.987252);2;0.1091317;-6.408579;6.597144
1684704388807;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.111769, 0.114235, 0.987146);2;0.1541526;-6.459785;6.601068
1684704388812;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.112477, 0.114253, 0.987064);2;0.3271426;-6.500873;6.602636
1684704388817;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.113063, 0.114271, 0.986995);2;0.5785065;-6.534915;6.604112
1684704388822;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.113595, 0.114375, 0.986922);2;0.5804802;-6.565866;6.610551
1684704388827;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.113809, 0.114414, 0.986893);2;0.5728292;-6.578324;6.612986
1684704388832;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.113971, 0.114413, 0.986874);2;0.5702876;-6.587742;6.613045
1684704388837;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.114182, 0.114315, 0.986861);2;0.5387061;-6.599871;6.607493
1684704388842;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.114400, 0.114126, 0.986858);2;0.5347343;-6.612391;6.596725
1684704388847;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.114612, 0.114325, 0.986810);2;0.4167618;-6.624863;6.608407
1684704388852;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.114775, 0.114493, 0.986772);2;0.4075879;-6.634461;6.618332
1684704388857;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.114831, 0.114688, 0.986742);2;0.4417109;-6.637892;6.629697
1684704388862;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.115011, 0.114772, 0.986712);2;0.4415021;-6.648378;6.634678
1684704388867;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.115009, 0.114856, 0.986702);2;0.4550545;-6.648361;6.639543
1684704388872;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.115057, 0.114887, 0.986693);2;0.4818993;-6.651175;6.641424
1684704388877;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.115110, 0.114941, 0.986680);2;0.4851333;-6.654260;6.644597
1684704388882;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.115249, 0.114926, 0.986666);0.9243599;0.5256876;-6.662326;6.643799
1684704388887;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.115206, 0.115087, 0.986652);0.9281742;0.6010784;-6.659962;6.653109
1684704388892;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.115184, 0.115293, 0.986631);0.9312065;0.6100097;-6.658838;6.665058
1684704388897;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.115177, 0.115591, 0.986597);0.9339873;0.6304142;-6.658636;6.682391
1684704388902;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.115231, 0.115839, 0.986561);2;0.6662689;-6.661968;6.696837
1684704388907;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.115266, 0.116137, 0.986522);2;0.6677716;-6.664260;6.714165
1684704388912;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.115295, 0.116479, 0.986478);2;0.6592249;-6.666233;6.734040
1684704388917;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.115401, 0.116579, 0.986454);2;0.6462274;-6.672440;6.739934
1684704388922;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.115425, 0.116564, 0.986453);2;0.6515523;-6.673862;6.739101
1684704388927;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.115349, 0.116657, 0.986451);2;0.6367478;-6.669519;6.744454
1684704388932;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.115385, 0.116570, 0.986457);2;0.6286792;-6.671494;6.739402
1684704388937;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.115404, 0.116500, 0.986463);2;0.6542954;-6.672558;6.735353
1684704388942;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.115321, 0.116545, 0.986468);2;0.7705681;-6.667772;6.737888
1684704388947;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.115268, 0.116616, 0.986466);2;0.7761158;-6.664769;6.741967
1684704388952;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.115228, 0.116702, 0.986460);2;0.7804649;-6.662488;6.746924
1684704388957;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.115178, 0.116764, 0.986459);2;0.8152317;-6.659623;6.750504
1684704388962;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.115138, 0.116821, 0.986456);2;0.8322328;-6.657367;6.753802
1684704388967;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.115071, 0.116991, 0.986444);2;0.8182417;-6.653601;6.763621
1684704388972;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.115010, 0.117154, 0.986432);2;0.8258696;-6.650205;6.773017
1684704388977;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.114954, 0.117293, 0.986422);2;0.84644;-6.647034;6.781061
1684704388982;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.114887, 0.117424, 0.986414);2;0.9008845;-6.643292;6.788597
1684704388987;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.114827, 0.117580, 0.986402);2;0.9050908;-6.639915;6.797618
1684704388992;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.114770, 0.117730, 0.986391);2;0.9229559;-6.636717;6.806317
1684704388997;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.114698, 0.117836, 0.986387);2;0.9260126;-6.632592;6.812380
1684704389002;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.114642, 0.117950, 0.986380);2;0.9278909;-6.629464;6.818945
1684704389007;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.114579, 0.118034, 0.986377);2;0.9309778;-6.625845;6.823788
1684704389012;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.114565, 0.117949, 0.986389);2;0.9362803;-6.624984;6.818838
1684704389017;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.114502, 0.118011, 0.986389);2;0.9225364;-6.621351;6.822404
1684704389022;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.114431, 0.118111, 0.986385);0.9922084;0.9435674;-6.617315;6.828155
1684704389027;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.114369, 0.118223, 0.986379);0.9924027;0.9857686;-6.613791;6.834625
1684704389032;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.114318, 0.118338, 0.986371);0.9926053;0.9852663;-6.610959;6.841270
1684704389037;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.114270, 0.118493, 0.986358);0.990961;1;-6.608304;6.850239
1684704389042;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.114257, 0.118738, 0.986330);0.9907024;0.9989088;-6.607698;6.864445
1684704389047;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.114212, 0.118997, 0.986304);0.9920078;0.993798;-6.605337;6.879455
1684704389052;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.114169, 0.119300, 0.986272);0.9926733;0.9910291;-6.603078;6.897036
1684704389057;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.114131, 0.119481, 0.986255);2;0.9714199;-6.601005;6.907513
1684704389062;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.114072, 0.119711, 0.986234);2;0.9887416;-6.597783;6.920801
1684704389067;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.113955, 0.119832, 0.986233);2;0.9611835;-6.591032;6.927765
1684704389072;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.113840, 0.119914, 0.986236);2;0.9608119;-6.584411;6.932406
1684704389077;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.113727, 0.119983, 0.986240);2;0.9680641;-6.577949;6.936346
1684704389082;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.113618, 0.119967, 0.986255);2;0.9582804;-6.571557;6.935309
1684704389087;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.113515, 0.119766, 0.986291);2;0.9138056;-6.565418;6.923547
1684704389092;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.113418, 0.119553, 0.986328);2;0.9135864;-6.559648;6.911085
1684704389097;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.113377, 0.119300, 0.986364);2;0.8890285;-6.557047;6.896401
1684704389102;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.113454, 0.119090, 0.986380);2;0.8596944;-6.561374;6.884252
1684704389107;(0.000000, 0.000000, 0.000000);(0.000000, 0.000000, 0.000000, 1.000000);(-0.113763, 0.118841, 0.986375);2;0.8058276;-6.579086;6.870038
