Correct Response,Size (deg),Eccentricity (deg),Reaction Time (ms),Target,CPU Uptime,UTC time
420.69,8,0,10000,1,428423593,1677535656.031162
420.69,8,0,10000,2,428436203,1677535668.6343076
420.69,8,0,10000,3,428448546,1677535680.973372
1,2,15,578.2208000277169,2,428517671,1677535750.0995114
1,8,30,546.7385000050999,3,428521812,1677535754.242744
1,4,15,500.49830000754446,1,428526718,1677535759.1531446
1,4,-30,551.2026000036858,2,428531500,1677535763.9242377
1,8,30,643.8329000342637,2,428536218,1677535768.641238
1,8,0,586.9717000136152,2,428540921,1677535773.3542387
1,8,0,477.48590004304424,3,428545781,1677535778.2082374
1,2,0,603.81729999464,2,428549593,1677535782.0202382
1,2,0,458.46509997174144,2,428554000,1677535786.4372387
1,8,-15,472.7749999696389,2,428558093,1677535790.5192373
1,8,15,495.08339998684824,2,428562890,1677535795.3127425
1,4,15,504.87960001593456,1,428567093,1677535799.5297432
1,2,30,724.7091000285,3,428571984,1677535804.4067433
1,2,15,590.018299987074,2,428576062,1677535808.4857435
1,8,30,478.00890000909567,1,428580906,1677535813.3406894
1,8,0,489.31140004098415,1,428585156,1677535817.5857053
1,4,30,434.32629998680204,1,428589062,1677535821.496689
1,4,0,623.1251999819651,3,428593265,1677535825.694719
1,8,-30,484.53459998965263,1,428597718,1677535830.144717
1,2,15,672.5119000151753,3,428601640,1677535834.0697165
1,4,15,588.5352999870665,2,428606140,1677535838.5697176
1,4,-15,555.5492000388913,3,428610562,1677535842.985717
1,8,-15,442.6708000213839,3,428614750,1677535847.1757166
1,4,0,469.34180002100766,2,428618968,1677535851.3957164
1,4,0,557.0615999717265,1,428623109,1677535855.5401206
1,8,-30,420.74029997130856,1,428627546,1677535859.9731185
1,8,15,587.9197999569587,1,428631343,1677535863.7658682
1,2,-15,572.1375999823213,1,428635296,1677535867.7202218
1,2,-30,670.9369000131264,3,428639687,1677535872.1173887
1,2,30,694.517299995292,2,428644687,1677535877.118388
420.69,8,0,5000.0,4,428683593,1677535916.019868
420.69,8,0,5000.0,5,428691187,1677535923.6198597
420.69,8,0,5000.0,6,428698921,1677535931.3528588
1,4,-15,514.2372000231408,5,428755421,1677535987.8591623
1,4,15,500.41119998460636,4,428760015,1677535992.4483922
1,4,-30,577.3073999993503,6,428764281,1677535996.7143755
1,8,15,457.4240999612957,5,428768828,1677536001.2585485
1,2,0,577.8542999727651,5,428772968,1677536005.393436
1,8,0,432.4839000441134,4,428777125,1677536009.5475316
1,2,-30,792.0219999472611,5,428781796,1677536014.231529
1,8,-15,513.1861999947578,6,428786015,1677536018.4455316
1,2,-15,612.2554999860004,6,428790265,1677536022.691529
1,8,-30,479.63120002206415,5,428795000,1677536027.43153
1,4,-30,838.3431999795139,5,428799609,1677536032.04053
1,4,0,565.0482000168413,6,428804562,1677536036.998529
1,4,-15,666.960800005123,6,428808703,1677536041.1355288
1,4,30,556.6604000017978,5,428813765,1677536046.1905293
1,2,30,680.6262999856845,6,428817765,1677536050.1985295
1,2,-30,553.9696000018157,4,428822781,1677536055.2115297
1,4,30,628.292299978435,5,428826671,1677536059.0975301
1,2,0,626.482599993702,5,428831531,1677536063.9635284
1,2,-30,507.77020002389327,4,428836093,1677536068.5305302
1,8,15,476.33720002742484,4,428840625,1677536073.0495286
1,8,-15,592.2373000034131,5,428845421,1677536077.8445296
1,8,-30,630.5618999726139,5,428849531,1677536081.963529
1,4,30,592.7239999840967,6,428854421,1677536086.8575292
1,2,-15,642.7920000245795,6,428858593,1677536091.0235283
1,8,30,576.4551000287756,5,428863109,1677536095.5355287
1,2,30,706.9973999718204,4,428867953,1677536100.3895314
1,4,-30,483.5250999862328,6,428872328,1677536104.7565303
1,2,15,524.7367999949493,4,428876578,1677536109.012234
1,2,-15,482.8727000243962,4,428880562,1677536112.9852333
1,4,-15,524.8460999540985,6,428884656,1677536117.0792553
