Correct Response,Size (deg),Eccentricity (deg),Reaction Time (ms),Target,CPU Uptime,UTC time
420.69,8,0,10000,1,431011078,1677538243.5063765
420.69,8,0,10000,2,431024578,1677538257.0093741
420.69,8,0,10000,3,431037921,1677538270.347375
1,2,0,498.9846999491565,1,431100812,1677538333.2399416
1,2,-30,440.9481000006199,1,431104890,1677538337.3139765
1,4,30,546.8097000233829,1,431109312,1677538341.735974
0,2,15,926.6625000131316,2,431113921,1677538346.348155
1,8,30,972.5871999948286,2,431118921,1677538351.3581257
1,2,-15,782.7059000232257,2,431124031,1677538356.461126
1,8,0,788.3918000119738,3,431128781,1677538361.2141242
1,8,-15,885.9811000260524,3,431133125,1677538365.552126
1,8,-15,797.9755999953486,2,431138140,1677538370.5671256
1,2,15,792.700799993705,2,431143062,1677538375.4921257
1,2,15,625.3036999809556,3,431147875,1677538380.3001246
1,4,15,657.4180000429042,1,431151812,1677538384.2481267
1,2,0,709.2939999969676,2,431155843,1677538388.2691252
1,4,-30,972.9043999654241,2,431159921,1677538392.356125
1,2,15,555.8431000066921,2,431164359,1677538396.793727
1,8,-30,564.2824000064284,2,431169140,1677538401.5757253
1,2,30,748.73359995801,1,431173343,1677538405.7677276
1,2,30,549.8618000387214,1,431178312,1677538410.7417266
1,8,0,1044.1385999987833,3,431182593,1677538415.023726
1,2,-15,650.818600025028,2,431187625,1677538420.0567253
1,2,30,685.0308999968693,2,431192312,1677538424.742726
1,2,0,754.508999987971,1,431196421,1677538428.8567276
1,4,0,594.7009000196122,3,431201312,1677538433.7411582
1,8,15,684.2532000122592,2,431205781,1677538438.21816
1,8,0,817.6509999870323,3,431210234,1677538442.6571577
1,2,-30,609.2298999978229,1,431214875,1677538447.297159
1,8,-15,801.3735000244342,3,431219812,1677538452.2411578
1,8,-30,560.4479000288993,1,431224437,1677538456.8741581
1,4,15,619.5982000175864,3,431228531,1677538460.967158
1,8,15,491.5346999736503,1,431233390,1677538465.8149855
1,2,-15,412.50969998911023,1,431238109,1677538470.5329857
420.69,8,0,5000.0,4,431278203,1677538510.6257982
420.69,8,0,5000.0,5,431286421,1677538518.8587046
420.69,8,0,5000.0,6,431294734,1677538527.1607044
1,4,30,591.4906000220217,4,431353781,1677538586.2188401
1,2,0,487.5942000038922,4,431358359,1677538590.7868307
1,8,30,789.1182999559678,6,431362421,1677538594.8528297
1,4,-15,441.43449997901917,4,431367078,1677538599.5108302
1,4,-15,678.5403999933042,6,431371390,1677538603.81983
1,4,-30,671.9959999867715,5,431376234,1677538608.6608286
1,2,-30,598.3738999897614,4,431380640,1677538613.0628464
1,2,-30,513.151599964127,4,431385453,1677538617.883353
1,4,-30,702.233300017193,5,431389281,1677538621.7173524
1,2,-15,591.7730000186712,5,431394218,1677538626.6447322
1,4,30,553.9408000153489,4,431399140,1677538631.562731
1,8,15,626.0585999665782,5,431403015,1677538635.4440942
1,4,-30,632.2164999986999,6,431407718,1677538640.1519425
1,2,15,583.1559000038542,5,431412609,1677538645.0369437
1,8,-30,602.87999995891,5,431417296,1677538649.728943
1,8,30,430.16319995187223,4,431421625,1677538654.061944
1,4,0,663.3887999891303,6,431426390,1677538658.8279433
1,4,-15,591.2182999858633,6,431430796,1677538663.2279425
1,4,30,1047.0729999910109,5,431435421,1677538667.8519425
1,4,-15,776.7091999961995,6,431440140,1677538672.5779438
1,4,15,661.842099969741,5,431444859,1677538677.2849524
1,4,0,1030.846000005491,4,431449843,1677538682.278212
0,8,15,-109.0,6,431454750,1677538687.187211
1,8,-30,496.96840002108365,4,431459671,1677538692.0942116
1,4,0,536.2708000433631,5,431463750,1677538696.1722112
1,8,-15,405.5953000173904,4,431467656,1677538700.0882125
1,8,0,501.85499997716397,6,431472437,1677538704.8722112
1,8,30,420.4362000422552,4,431477312,1677538709.7412114
1,2,30,553.4489999958314,5,431481953,1677538714.3842099
1,4,15,468.81460002297536,4,431486625,1677538719.0602117
1,8,15,537.0202999878675,5,431490937,1677538723.359731
