Correct Response,Size (deg),Eccentricity (deg),Reaction Time (ms),Target,CPU Uptime,UTC time
420.69,8,0,10000,1,181046,1677545287.3572943
420.69,8,0,10000,2,202656,1677545308.9593613
420.69,8,0,10000,3,216250,1677545322.5666604
1,2,-15,522.0621000000083,2,280437,1677545386.7545946
1,8,-30,642.7290000000116,2,284328,1677545390.6345937
1,4,-30,481.2058000000352,2,288328,1677545394.6440108
1,8,15,403.99649999998564,2,292171,1677545398.4880111
1,4,15,969.3718999999792,1,296750,1677545403.0660114
1,4,-30,569.6124999999856,1,301984,1677545408.2990108
1,2,0,651.382600000014,1,305921,1677545412.228559
1,4,0,589.3320999999592,3,310093,1677545416.410367
0,4,15,806.3519000000188,3,314406,1677545420.7203681
1,8,30,934.2084000000259,3,319062,1677545425.3693695
1,8,-30,705.8545999999897,1,323718,1677545430.029367
0,8,0,778.0012999999517,1,327953,1677545434.2693682
1,8,15,995.8521999999821,3,332390,1677545438.6943686
1,4,-30,790.8852000000284,1,337312,1677545443.6203668
1,2,-15,426.985299999993,1,342062,1677545448.3763697
1,2,0,489.212100000012,2,346265,1677545452.5773673
1,2,-15,680.9072999999817,3,350593,1677545456.9091508
1,2,-15,880.7748999999862,1,355203,1677545461.5092392
1,8,-15,596.3763000000117,2,359796,1677545466.1132288
1,4,30,890.8332999999775,1,363734,1677545470.0422285
1,4,15,704.9512000000195,1,368953,1677545475.2602673
1,2,30,718.4013000000195,2,373265,1677545479.5742664
1,2,15,648.046799999955,1,377703,1677545484.0092661
1,2,-30,660.2461000000321,2,382218,1677545488.532267
1,4,-15,1060.710900000041,3,386859,1677545493.1642666
1,4,-30,504.8278000000241,1,392234,1677545498.5523002
1,8,-15,557.7398000000162,2,396218,1677545502.5293813
1,4,30,687.9310999999948,1,400250,1677545506.5523813
1,2,-30,700.522300000026,2,404593,1677545510.9073825
0,8,0,658.3919999999725,3,409265,1677545515.5743818
1,2,30,637.6450000000009,2,413234,1677545519.541478
1,8,15,496.2045999999791,2,418000,1677545524.307478
0,4,0,702.0403000000019,3,421859,1677545528.1654785
1,2,15,688.6954000000092,1,426296,1677545532.6103377
420.69,8,0,5000.0,4,465562,1677545571.8767388
420.69,8,0,5000.0,5,478265,1677545584.5767403
420.69,8,0,5000.0,6,487750,1677545594.0597403
1,8,30,444.5945000000311,5,544796,1677545651.1028492
1,8,0,396.8389000000716,5,549218,1677545655.5270445
0,2,-30,845.8191000000088,4,553187,1677545659.4925575
1,8,30,800.1732000000547,6,557406,1677545663.7145772
0,8,0,439.3596999999918,4,562375,1677545668.682578
1,2,-30,777.5921999999955,6,566734,1677545673.0485783
1,2,15,609.4571000000233,4,571875,1677545678.1928148
1,4,0,515.6816999999965,5,576156,1677545682.4708176
1,4,15,708.4841000000015,6,580609,1677545686.9218154
1,8,-15,554.0942000000459,5,585031,1677545691.347816
1,2,15,627.6232000000537,4,589812,1677545696.1218176
1,8,-15,710.9286000000257,6,594359,1677545700.6708157
1,4,0,360.3692999999257,5,599187,1677545705.4988165
0,4,-15,612.5949999999793,4,603359,1677545709.6721659
1,2,30,747.4092999999957,5,607703,1677545714.0142398
1,4,30,831.5199000000266,6,612515,1677545718.8252785
1,2,0,981.1687000000493,4,617015,1677545723.3292794
1,4,-15,492.39379999998255,6,621531,1677545727.838278
1,8,15,561.2834000000166,5,626015,1677545732.3212788
1,4,-15,498.14180000002216,4,629890,1677545736.2082992
1,4,15,376.8302000000094,6,634328,1677545740.6412811
1,8,0,538.0421999999871,5,638140,1677545744.4562783
1,4,-15,581.0304000000688,4,642515,1677545748.8282793
1,2,0,636.9690000000592,6,647250,1677545753.5649786
0,8,-30,865.4276000000127,6,651328,1677545757.6382806
1,8,30,517.7394999999851,5,655984,1677545762.3012805
1,4,30,667.0782999999947,5,660578,1677545766.8921907
0,8,0,-109.0,4,664921,1677545771.234191
1,4,0,771.2547999999888,6,670328,1677545776.6341906
1,8,-30,558.9801999999881,4,675359,1677545781.6671903
1,8,0,604.2743000000801,5,679250,1677545785.5581894
1,2,-30,793.6543999999603,4,683281,1677545789.5971906
1,8,0,466.17170000005535,5,688406,1677545794.7197816
1,2,30,606.8845000000156,6,692296,1677545798.6107817
1,8,-30,698.8212000000349,6,696828,1677545803.1337826
