CorrectResponse,Size_deg_,Eccentricity_deg_,ReactionTime_ms_,Target,CPUUptime,UTCTime
1,2,15,617.799500000197,3,86690734,1677193929.0386
1,8,15,550.487700002501,2,86699281,1677193937.59481
1,4,15,512.425599994836,1,86708093,1677193946.40807
1,4,15,520.823399998713,1,86717718,1677193956.02206
0,4,15,490.442199993064,3,86752109,1677193990.42001
1,2,15,1076.56120000721,2,86761109,1677193999.41702
1,4,15,483.552599991905,2,86766109,1677194004.41924
1,2,15,456.80369999574,1,86794718,1677194033.03624
0,2,15,499.151199994609,3,86824671,1677194062.98037
1,8,15,515.918199988315,4,86960875,1677194199.1791
1,4,15,612.484599998803,6,86964750,1677194203.0661
1,8,15,519.109100012807,6,86969234,1677194207.5441
1,2,15,494.978700004518,6,87084093,1677194322.40739
1,8,15,563.258899998269,5,87088015,1677194326.32329
