CorrectResponse,Size_deg_,Eccentricity_deg_,ReactionTime_ms_,Target,CPUUptime,UTCTime
1,2,15,429.834699895233,1,-1181372015,1677104550.89185
1,4,15,421.738299712539,3,-1181334312,1677104588.58147
1,8,15,505.683299791068,3,-1181321843,1677104601.06417
1,4,15,438.071899753064,3,-1181303406,1677104619.49219
1,2,15,477.896299850196,1,-1181299812,1677104623.09171
1,4,15,472.364700105041,2,-1181282281,1677104640.61776
1,8,15,577.29809981212,3,-1181269968,1677104652.92822
1,8,15,426.305399913341,6,-1181130875,1677104792.03224
1,2,15,433.474000249058,4,-1181126453,1677104796.44047
1,2,15,449.152500074357,4,-1181102906,1677104819.9932
1,8,15,434.663300108165,4,-1181086171,1677104836.73397
1,4,15,460.142099935561,5,-1181057468,1677104865.43804
