Correct,TestValue,StartTime,EndTime,Target1,0.6993,1684532312669,1684532313458,2
1,0.6993,1684532317013,1684532317891,3
1,1.3985,1684532320835,1684532321524,1
1,0.6993,1684532324380,1684532325424,1
0,2.7971,1684532328468,1684532329668,3
1,2.7971,1684532332879,1684532333602,2
1,0.3496,1684532336812,1684532337602,1
1,0.3496,1684532340413,1684532341235,3
1,2.7971,1684532344190,1684532345001,1
1,0.6993,1684532348101,1684532348891,3
1,1.3985,1684532352546,1684532353201,3
1,0.3496,1684532356801,1684532357490,3
1,0.3496,1684532360246,1684532360946,2
1,2.7971,1684532363768,1684532364412,2
1,2.7971,1684532367412,1684532368167,1
1,1.3985,1684532371723,1684532372456,3
1,1.3985,1684532375600,1684532376223,2
1,0.3496,1684532379311,1684532380234,2
1,2.7971,1684532383567,1684532384368,3
1,0.3496,1684532388056,1684532388834,2
1,1.3985,1684532392167,1684532392823,2
1,0.6993,1684532395801,1684532396600,1
1,1.3985,1684532399990,1684532400544,1
1,0.3496,1684532404245,1684532404922,1
1,0.6993,1684532407666,1684532408278,2
1,1.3985,1684532411800,1684532412578,3
1,1.3985,1684532415867,1684532416545,2
1,2.7971,1684532419299,1684532420078,1
1,0.6993,1684532423422,1684532424189,1
1,1.3985,1684532427800,1684532428445,2
1,0.3496,1684532431655,1684532432366,3
1,0.3496,1684532435344,1684532436033,1
1,0.3496,1684532439477,1684532440288,1
1,0.6993,1684532443255,1684532443944,3
1,1.3985,1684532447632,1684532448411,1
1,0.6993,1684532451555,1684532452222,2
1,1.3985,1684532455488,1684532456132,2
1,0.3496,1684532459388,1684532460232,1
1,0.3496,1684532463521,1684532464333,3
1,0.6993,1684532467932,1684532469043,3
1,1.3985,1684532472121,1684532472899,3
1,2.7971,1684532476343,1684532477099,2
1,0.3496,1684532480610,1684532481165,2
1,0.6993,1684532484787,1684532485310,2
0,1.3985,1684532488076,1684532488732,3
1,0.6993,1684532492187,1684532492954,1
1,2.7971,1684532496254,1684532497087,3
1,1.3985,1684532500198,1684532500843,3
1,0.3496,1684532504377,1684532504987,2
0,0.3496,1684532508320,1684532509031,1
1,0.6993,1684532512742,1684532513442,3
1,0.6993,1684532516664,1684532517521,1
1,1.3985,1684532521253,1684532521898,2
1,0.6993,1684532525553,1684532526220,2
1,0.6993,1684532529831,1684532530598,3
1,1.3985,1684532533398,1684532534254,2
1,2.7971,1684532537520,1684532538564,1
1,0.3496,1684532542253,1684532543031,3
1,0.3496,1684532545986,1684532546864,3
1,0.3496,1684532550430,1684532551119,3
1,0.6993,1684532554196,1684532554897,1
1,0.6993,1684532557819,1684532558442,3
1,0.3496,1684532561474,1684532562008,2
1,0.6993,1684532722027,1684532722683,4
1,2.7971,1684532726138,1684532726838,5
1,1.3985,1684532730471,1684532731082,5
1,0.6993,1684532734382,1684532734882,5
1,2.7971,1684532738182,1684532738959,6
1,1.3985,1684532741960,1684532742571,4
1,1.3985,1684532745582,1684532746259,6
1,2.7971,1684532749726,1684532750438,6
1,0.6993,1684532753404,1684532754026,5
1,2.7971,1684532756992,1684532757782,6
1,0.6993,1684532761482,1684532762259,6
1,0.6993,1684532765204,1684532765815,6
1,0.6993,1684532769281,1684532769982,4
1,0.6993,1684532773126,1684532773759,4
1,0.3496,1684532777414,1684532778459,4
1,1.3985,1684532781770,1684532782381,4
1,0.6993,1684532785670,1684532786270,6
1,0.3496,1684532789392,1684532790137,6
1,2.7971,1684532792948,1684532793758,4
1,0.3496,1684532796870,1684532797670,5
1,0.3496,1684532800481,1684532801503,4
1,1.3985,1684532804869,1684532805648,6
1,2.7971,1684532809091,1684532809725,4
1,0.3496,1684532812592,1684532813325,6
1,0.3496,1684532816681,1684532817414,4
1,2.7971,1684532820702,1684532821469,4
1,2.7971,1684532824814,1684532825525,5
1,0.3496,1684532828447,1684532829247,4
1,0.3496,1684532832657,1684532833402,4
1,0.6993,1684532836502,1684532837191,5
1,0.3496,1684532840869,1684532841669,4
1,0.3496,1684532844524,1684532845180,5
1,1.3985,1684532847946,1684532848591,6
1,1.3985,1684532851380,1684532852035,5
1,2.7971,1684532855402,1684532856091,5
1,1.3985,1684532859635,1684532860402,4
1,0.6993,1684532863146,1684532863868,5
1,0.6993,1684532867068,1684532867746,6
1,0.3496,1684532871090,1684532871835,6
1,2.7971,1684532874824,1684532875546,5
1,0.3496,1684532878768,1684532879579,4
1,1.3985,1684532883146,1684532883890,4
1,1.3985,1684532887413,1684532888135,6
1,1.3985,1684532891645,1684532892401,4
1,2.7971,1684532896023,1684532896835,6
1,1.3985,1684532900012,1684532900890,6
1,1.3985,1684532903845,1684532904479,5
1,2.7971,1684532907867,1684532908789,4
1,1.3985,1684532912089,1684532912679,5
1,2.7971,1684532915712,1684532916368,4
1,2.7971,1684532919234,1684532919923,6
1,2.7971,1684532923011,1684532923622,4
1,1.3985,1684532927112,1684532927534,5
1,0.6993,1684532930345,1684532930934,6
1,2.7971,1684532933978,1684532934667,5
1,2.7971,1684532937600,1684532938201,4
1,2.7971,1684532941534,1684532942167,4
1,2.7971,1684532945211,1684532945811,5
1,2.7971,1684532948722,1684532949211,5
1,2.7971,1684532952922,1684532953589,4
