CorrectResponse,Size_deg_,Eccentricity_deg_,ReactionTime_ms_,Target,CPUUptime,UTCTime
0,4,-15,397.611199991312,2,168453125,1677275379.36862
1,8,-15,457.947300016182,2,168457015,1677275383.2591
1,8,-15,389.607899993658,1,168460640,1677275386.88897
1,8,-15,515.290600011591,2,168485671,1677275411.92316
1,2,-15,487.920499985572,3,168490046,1677275416.28606
1,8,-15,436.79959998955,3,168494203,1677275420.44462
1,2,-15,597.699000002118,2,168502453,1677275428.70666
1,2,-15,424.588999998756,1,168519390,1677275445.63978
1,4,-15,495.639900004258,1,168537031,1677275463.27279
1,4,-15,517.25040000421,2,168548625,1677275474.86566
1,4,-15,434.007000000216,5,168694562,1677275620.80743
1,4,-15,471.669300019508,6,168758015,1677275684.25677
1,2,-15,397.200700008776,4,168792906,1677275719.14816
