CorrectResponse,Size_deg_,Eccentricity_deg_,ReactionTime_ms_,Target,CPUUptime,UTCTime
1,2,-15,456.598699991824,3,77623765,1677184862.07199
1,4,-15,646.944999997155,2,77658203,1677184896.51619
1,2,-15,704.271300008637,3,77671734,1677184910.04201
1,4,-15,618.462399998331,2,77699468,1677184937.77189
1,8,-15,625.21030001191,2,77721328,1677184959.64289
1,8,-15,454.924000001862,5,77858750,1677185097.05612
1,2,-15,527.111300002085,4,77862890,1677185101.19297
1,8,-15,551.467299996526,5,77872484,1677185110.79097
1,4,-15,651.377500002505,4,77897796,1677185136.11121
1,4,-15,468.18219999515,4,77915421,1677185153.73598
1,8,-15,783.761099996278,6,77957421,1677185195.72863
1,2,-15,666.060599989956,5,77965671,1677185203.98663
