CorrectResponse,Size_deg_,Eccentricity_deg_,ReactionTime_ms_,Target,CPUUptime,UTCTime
1,2,15,620.951199988136,2,81429984,1677188359.04641
1,2,15,512.360300006927,1,81455500,1677188384.55615
1,8,15,474.256600002642,2,81475500,1677188404.56331
1,8,15,477.698099999921,2,81484140,1677188413.1971
1,4,15,812.648699993966,3,81500937,1677188429.99823
1,4,15,556.743899997324,6,81668796,1677188597.84863
1,2,15,751.491600004025,4,81706484,1677188635.54946
1,8,15,828.259500002256,6,81711296,1677188640.3525
1,4,15,535.366599997738,6,81719093,1677188648.14937
1,2,15,557.52410000097,4,81723671,1677188652.7273
1,4,15,583.664499991224,5,81727453,1677188656.51695
1,8,15,573.865199996741,6,81752890,1677188681.95144
