CorrectResponse,Size_deg_,Eccentricity_deg_,ReactionTime_ms_,Target,CPUUptime,UTCTime
1,4,15,597.987300000037,2,1973750,1677109212.05621
0,2,15,753.555499999871,3,1995156,1677109233.46821
1,8,15,811.87000000015,3,1999187,1677109237.50421
1,2,15,684.47000000007,1,2008296,1677109246.61221
1,8,15,532.675999999961,1,2012906,1677109251.21124
1,4,15,677.534899999879,3,2043687,1677109282.00176
1,2,15,872.861299999991,3,2047796,1677109286.10976
1,2,15,621.649699999958,3,2065453,1677109303.76076
0,4,15,961.089899999857,3,2106140,1677109344.45224
1,4,15,650.786499999791,1,2111343,1677109349.65824
1,8,15,767.713300000119,6,2235234,1677109473.54061
1,4,15,1084.15060000008,6,2280640,1677109518.95164
1,2,15,707.84580000001,6,2337656,1677109575.96116
1,8,15,632.86009999994,6,2366062,1677109604.37079
