CorrectResponse,Size_deg_,Eccentricity_deg_,ReactionTime_ms_,Target,CPUUptime,UTCTime
1,2,15,497.569800002035,2,80668375,1677187906.68248
1,8,15,553.304500001483,2,80686484,1677187924.78819
1,8,15,514.571799995261,1,80707890,1677187946.19795
1,2,15,466.485599998501,1,80729593,1677187967.89796
1,4,15,744.928800002905,1,80769703,1677188008.01774
1,4,15,931.563899994595,3,80807078,1677188045.38476
1,4,15,874.613899996271,5,80950281,1677188188.59383
1,8,15,587.816299998318,5,80955125,1677188193.43957
0,4,15,-109,4,80982968,1677188221.27345
1,2,15,770.539100002148,5,80987656,1677188225.9737
1,2,15,970.052500004764,6,81023406,1677188261.72363
1,8,15,926.557200011681,6,81033093,1677188271.40264
1,4,15,673.666400002199,5,81070781,1677188309.09769
