CorrectResponse,Size_deg_,Eccentricity_deg_,ReactionTime_ms_,Target,CPUUptime,UTCTime
1,4,15,383.427599994699,1,168448500,1677275374.74611
1,8,15,440.474900006317,3,168544968,1677275471.2173
1,2,15,444.890000010142,5,168677953,1677275604.19341
1,8,15,417.246699999319,5,168681953,1677275608.19123
1,2,15,648.179999985965,4,168714328,1677275640.57655
1,8,15,426.370700003114,5,168723296,1677275649.54236
0,2,15,509.718799989438,5,168727765,1677275654.00981
1,2,15,382.832100000465,4,168736796,1677275663.04146
1,4,15,594.847199998563,6,168740437,1677275666.6776
1,2,15,819.855400008615,6,168748687,1677275674.94091
1,4,15,450.440899989568,4,168777500,1677275703.74183
1,4,15,489.311000008835,6,168781218,1677275707.47105
1,8,15,390.977699975716,4,168796906,1677275723.15399
