CorrectResponse,Size_deg_,Eccentricity_deg_,ReactionTime_ms_,Target,CPUUptime,UTCTime
420.69,8,0,10000,1,-1181480562,1677104442.34335
420.69,8,0,10000,2,-1181467343,1677104455.5624
420.69,8,0,10000,3,-1181454765,1677104468.12879
1,8,30,426.821499768645,3,-1181384734,1677104538.1735
1,8,0,526.239399969578,3,-1181359812,1677104563.09137
1,8,0,412.427099592984,3,-1181350906,1677104571.9892
1,8,15,505.683299791068,3,-1181321843,1677104601.06417
1,8,0,425.592300187796,1,-1181317671,1677104605.22367
1,8,30,775.204399771988,2,-1181313187,1677104609.70634
1,8,-15,428.065400276333,3,-1181295171,1677104627.73357
1,8,15,577.29809981212,3,-1181269968,1677104652.92822
1,8,-15,363.903199959546,1,-1181266046,1677104656.86185
420.69,8,0,5000,4,-1181228312,1677104694.5828
420.69,8,0,5000,5,-1181219453,1677104703.44859
420.69,8,0,5000,6,-1181211656,1677104711.25039
1,8,-30,528.763499747962,6,-1181143125,1677104779.76907
1,8,-30,387.847600210458,4,-1181138968,1677104783.92527
1,8,15,426.305399913341,6,-1181130875,1677104792.03224
1,8,30,439.977700062096,6,-1181122859,1677104800.03411
1,8,30,412.015199832618,4,-1181118578,1677104804.32628
1,8,15,434.663300108165,4,-1181086171,1677104836.73397
1,8,-30,374.303700108081,4,-1181082343,1677104840.56442
1,8,-30,556.966500062495,5,-1181065843,1677104857.06095
1,8,-15,436.904600061476,4,-1181061640,1677104861.26039
1,8,0,466.728399679065,6,-1181053781,1677104869.12681
1,8,-15,477.574299726635,6,-1181049765,1677104873.13169
