CorrectResponse,Size_deg_,Eccentricity_deg_,ReactionTime_ms_,Target,CPUUptime,UTCTime
1,4,-30,456.685900015524,2,167872484,1677274798.73645
0,4,-15,472.709900026908,3,167880125,1677274806.36875
1,4,-30,432.857800009893,3,167884671,1677274810.92042
1,4,0,421.822500004433,2,167897390,1677274823.63547
1,4,-15,491.876500015147,3,167905421,1677274831.67552
1,4,30,461.704899990233,1,167918171,1677274844.42539
0,4,-15,455.612800022587,3,167922203,1677274848.45316
1,4,-30,371.27960001491,3,167930203,1677274856.45151
1,4,15,477.451500013936,2,167938937,1677274865.18565
1,4,15,436.861999999033,3,167947671,1677274873.91416
0,4,-30,406.74289999553,3,167968437,1677274894.68973
1,4,30,553.178099999437,2,167992265,1677274918.50451
1,4,-30,408.430900014006,4,168107812,1677275034.05108
1,4,15,360.408699980704,4,168120093,1677275046.33697
1,4,-15,489.781199980294,4,168137031,1677275063.27071
1,4,15,453.239399994723,5,168141562,1677275067.80367
0,4,30,499.988699998008,5,168145359,1677275071.60525
1,4,-15,440.690899992129,5,168153421,1677275079.672
1,4,30,460.979000021704,5,168165531,1677275091.77159
1,4,0,413.550800000317,5,168185390,1677275111.63521
1,4,-15,415.378899979638,5,168211265,1677275137.50592
1,4,0,370.578300000867,4,168215828,1677275142.0706
1,4,30,617.860800001305,6,168228328,1677275154.57523
1,4,0,453.175500002922,6,168240687,1677275166.93992
