CorrectResponse,Size_deg_,Eccentricity_deg_,ReactionTime_ms_,Target,CPUUptime,UTCTime
1,4,-15,495.412000000593,3,86694812,1677193933.12989
1,8,-15,481.85629999754,2,86773906,1677194012.21525
1,2,-15,541.956099998439,3,86786031,1677194024.34724
1,4,-15,468.018600000883,3,86807687,1677194045.99303
1,8,-15,452.508400001912,1,86820687,1677194059.00337
1,8,-15,547.189699991955,2,86828875,1677194067.18837
1,4,-15,451.15770000522,2,86841312,1677194079.62454
1,2,-15,492.632499994594,4,86952296,1677194190.60335
0,2,-15,561.918400006485,5,86956765,1677194195.0781
1,8,-15,503.314700003481,6,87007718,1677194246.02226
1,2,-15,508.2615000105,6,87048687,1677194287.00039
1,2,-15,526.284199990565,4,87061453,1677194299.76639
1,4,-15,444.001200009021,5,87066156,1677194304.46339
