CorrectResponse,Size_deg_,Eccentricity_deg_,ReactionTime_ms_,Target,CPUUptime,UTCTime
1,2,-15,474.855899996706,1,77033265,1677184271.57701
1,2,-15,538.505500004627,1,77083437,1677184321.75209
1,4,-15,619.521100012586,1,77096593,1677184334.90709
1,2,-15,522.013799997163,1,77105828,1677184344.14009
1,8,-15,579.932500008377,2,77128968,1677184367.28509
1,8,-15,460.508699991275,4,77271031,1677184509.33696
1,4,-15,550.29410001263,4,77279187,1677184517.50296
1,8,-15,498.206199987559,5,77300796,1677184539.10896
1,2,-15,568.07619999419,6,77318125,1677184556.44196
1,4,-15,587.386700001312,5,77358781,1677184597.08996
1,8,-15,598.379100000253,5,77372500,1677184610.80396
1,4,-15,549.425799992983,4,77377359,1677184615.66796
